12.51	-7.81	8.12
10.31	-9.58	9.40
5.49	-11.90	9.70
-0.24	-14.59	9.77
-5.55	-17.70	9.70
-10.62	-20.63	9.22
-15.81	-23.01	8.30
-19.78	-24.23	7.20
-19.59	-24.41	6.65
-14.40	-27.71	7.08
-15.93	-31.13	8.00
-17.40	-34.97	8.85
-18.68	-39.06	9.70
-21.24	-43.88	11.23
-24.11	-48.52	13.18
-23.80	-54.57	16.72
-21.12	-56.52	17.03
-17.27	-58.29	15.32
-12.51	-61.04	11.54
-10.13	-65.19	7.02
-9.46	-70.43	4.82
6.04	-73.79	23.86
-0.24	-77.15	32.29
-12.15	-83.86	35.83
-22.83	-92.59	35.16
-24.78	-101.56	31.62
-16.17	-108.22	27.71
0.00	-112.18	26.61
31.56	-115.30	25.82
40.04	-116.70	12.63
38.76	-102.54	-27.83
31.98	-78.31	-45.35
29.79	-48.89	-50.42
34.61	-6.59	-51.82
45.04	38.88	-50.54
57.74	77.27	-49.74
70.37	104.25	-51.82
80.69	119.69	-55.18
86.18	127.56	-56.34
88.93	133.48	-55.54
93.44	138.49	-51.15
89.05	132.32	-43.52
79.71	121.70	-32.59
68.97	111.21	-20.02
59.51	104.74	-6.96
51.88	100.77	5.92
45.96	95.09	18.25
43.15	88.13	29.17
42.54	83.86	37.78
40.16	83.37	45.04
35.16	81.97	53.28
29.36	74.34	62.81
21.97	59.20	71.59
12.63	39.00	76.66
4.03	17.27	76.48
-7.75	-2.87	72.33
-30.88	-19.29	67.02
-66.10	-33.75	62.56
-107.73	-48.65	59.75
-147.77	-63.72	59.33
-180.66	-77.27	61.65
-207.70	-88.81	65.49
-270.51	-113.10	76.84
-318.60	-128.97	88.44
-370.30	-146.12	103.70
-408.57	-160.16	117.13
-420.90	-167.42	124.21
-412.78	-169.01	126.28
-394.53	-168.03	125.43
-397.64	-169.92	126.34
-407.35	-172.67	129.76
-413.27	-173.16	133.73
-401.92	-168.40	135.31
-370.12	-157.35	133.30
-326.23	-141.97	128.30
-281.31	-126.53	122.13
-240.97	-113.89	115.97
-207.09	-102.91	109.25
-179.08	-91.98	102.23
-156.01	-81.48	96.13
-136.29	-72.20	91.19
-117.68	-64.09	86.61
-101.14	-57.68	82.34
-87.16	-53.16	78.12
-68.60	-47.97	67.38
-48.58	-41.38	47.85
-45.04	-39.55	41.08
-51.57	-44.25	50.42
-52.80	-50.35	55.54
-52.12	-53.34	59.63
1.40	-39.43	83.68
46.33	-37.17	69.95
55.73	-33.51	61.52
62.19	-26.98	54.63
69.03	-21.18	49.74
77.21	-17.46	47.30
86.91	-13.85	45.96
97.35	-9.89	44.37
107.67	-6.47	41.87
115.72	-4.21	38.45
120.12	-3.48	34.48
122.19	-3.72	30.15
124.27	-3.97	25.51
128.72	-3.72	20.51
138.85	-1.83	14.59
159.97	7.02	3.05
185.73	24.90	-15.81
189.58	37.29	-23.32
172.00	36.56	-10.62
157.41	32.29	2.26
150.39	31.49	2.50
145.02	34.67	-3.23
138.73	40.22	-7.75
134.34	47.49	-12.39
152.04	88.62	-30.58
166.50	121.15	-36.32
164.55	128.23	-43.27
159.24	133.97	-52.00
149.48	138.31	-61.28
136.41	140.56	-69.82
123.29	140.87	-75.13
115.23	140.93	-76.84
116.88	143.13	-76.84
141.85	157.59	-76.66
155.88	164.73	-75.07
168.64	169.01	-70.98
176.94	170.59	-65.61
177.98	169.62	-61.04
172.06	167.79	-60.49
162.54	171.08	-64.45
152.47	185.55	-68.48
145.75	208.31	-72.33
139.77	233.15	-78.49
128.05	255.86	-84.29
113.28	265.20	-83.74
97.35	251.95	-72.14
78.25	228.33	-48.83
59.88	209.72	-25.51
50.35	191.41	-15.08
40.47	164.18	-11.05
19.65	130.07	-2.50
2.08	97.84	11.54
