-53.89	-6.47	-1.53
-71.29	-9.70	-2.08
-110.66	-19.96	-5.07
-158.63	-32.53	-6.35
-197.81	-42.36	-3.36
-213.68	-47.49	2.99
-202.58	-48.58	10.44
-179.93	-47.24	16.85
-159.36	-43.52	21.06
-140.56	-35.83	21.73
-125.24	-19.23	9.89
-136.96	-23.01	3.36
-143.80	-41.44	2.75
-80.69	-32.71	13.73
-23.19	-5.62	22.03
12.33	7.93	13.73
41.32	11.66	8.91
78.43	17.40	6.96
114.44	24.90	9.58
142.03	32.23	15.87
158.63	37.66	22.28
165.95	41.38	23.25
165.28	43.58	16.42
158.26	41.93	6.65
151.12	36.56	0.37
149.66	32.53	-0.79
156.13	34.18	0.49
166.87	40.41	2.26
173.28	46.26	4.21
167.72	47.97	5.92
150.57	45.72	7.20
130.55	43.27	8.48
114.62	43.88	9.58
104.19	47.12	10.13
97.66	50.78	10.07
93.99	53.77	9.28
93.20	56.76	7.75
92.16	60.12	6.47
87.04	62.93	5.86
77.15	63.29	6.23
63.78	60.12	7.45
32.04	47.30	8.18
19.41	41.63	5.86
4.58	30.64	-2.93
-5.31	21.42	-8.00
-21.06	9.28	-14.40
