-6.35	-30.33	-6.41
-7.57	-30.58	-7.39
-7.08	-30.46	-10.99
-5.55	-30.52	-15.01
-3.60	-30.21	-17.52
-0.61	-28.99	-17.64
3.97	-27.04	-15.69
7.39	-25.21	-12.27
3.78	-23.86	-4.58
1.59	-23.93	-2.99
1.89	-24.66	-2.69
4.33	-26.12	-2.44
8.67	-27.89	-2.38
15.81	-30.03	-3.91
33.26	-36.93	-14.10
37.11	-42.48	-18.68
35.28	-50.29	-19.84
33.20	-59.94	-18.07
37.17	-69.40	-17.15
41.75	-77.15	-20.94
35.28	-84.59	-43.03
31.19	-85.02	-56.82
23.38	-82.09	-68.05
12.21	-72.51	-75.07
5.68	-57.31	-78.43
8.30	-40.83	-79.10
18.19	-23.74	-76.72
33.33	-3.60	-69.58
53.04	21.30	-55.91
73.79	50.72	-37.23
90.15	81.48	-16.66
99.24	107.91	3.91
102.54	125.92	22.52
104.37	134.03	36.93
105.41	132.69	46.14
100.28	124.51	52.73
81.36	114.69	60.36
42.85	107.18	69.15
-10.86	98.57	77.09
-61.77	82.15	83.31
-94.24	58.29	84.41
-107.24	14.47	68.36
-112.00	-17.09	43.21
-135.99	-33.14	35.52
-169.56	-53.41	34.79
-201.66	-76.60	38.45
-226.56	-97.66	41.50
-247.56	-114.50	42.05
-312.56	-146.00	44.80
-356.26	-163.88	49.26
-392.94	-180.66	56.76
-412.48	-192.57	67.38
-414.92	-197.39	78.67
-405.27	-196.35	86.55
-389.04	-193.12	89.54
-373.35	-188.72	91.31
-358.89	-181.95	94.12
-338.75	-172.06	96.25
-313.35	-160.64	97.11
-287.17	-149.17	97.05
-259.28	-137.70	95.09
-232.79	-127.38	91.49
-216.49	-120.24	88.38
-224.18	-118.29	88.87
-235.66	-118.96	92.47
-236.51	-116.15	94.85
-220.28	-109.74	93.38
-192.20	-101.75	89.66
-164.12	-92.35	86.36
-142.03	-82.64	84.47
-125.24	-74.95	83.74
-111.15	-70.13	83.44
-98.51	-66.10	82.21
-88.68	-62.13	79.90
-70.68	-55.36	73.91
-56.58	-52.80	69.76
-40.47	-51.27	64.64
-28.20	-50.35	58.17
-21.61	-49.13	47.97
-17.03	-47.49	36.19
-11.78	-46.39	31.56
-5.31	-45.90	38.51
4.58	-45.10	51.76
20.20	-43.52	61.10
42.30	-42.24	59.33
66.10	-40.59	48.46
84.23	-36.99	36.56
96.74	-31.80	28.14
104.68	-26.18	24.35
107.42	-21.24	24.41
106.87	-17.82	24.96
105.59	-16.60	23.74
103.76	-16.85	21.91
102.36	-16.60	20.69
103.82	-14.28	18.43
110.84	-7.14	11.72
121.40	6.96	-1.83
125.12	11.47	-11.05
168.33	11.29	2.87
198.85	27.95	3.23
235.29	43.46	7.39
265.38	54.14	11.05
277.71	61.89	11.29
279.48	68.73	9.77
282.84	74.58	8.30
278.69	79.96	6.59
253.85	85.88	3.23
216.00	92.77	-0.43
183.90	100.59	-1.53
167.72	108.40	-0.85
164.12	115.36	-0.37
164.98	120.85	1.77
162.66	125.49	6.35
156.13	130.31	10.93
149.05	136.23	15.56
140.08	131.90	20.75
128.17	129.76	22.46
117.74	131.04	22.46
108.95	133.42	21.79
102.23	135.62	19.71
98.88	140.87	10.50
90.52	138.37	8.24
72.39	130.62	10.31
72.27	138.79	18.07
76.97	165.28	35.40
50.23	165.04	33.87
36.13	164.79	30.94
31.07	166.20	26.92
34.12	171.39	22.89
41.87	178.53	19.04
51.15	183.04	15.56
64.76	185.12	14.28
75.68	170.59	15.69
65.86	163.88	15.69
39.12	150.02	20.69
29.36	135.93	22.64
13.18	122.74	26.43
-9.46	113.04	31.43
-31.07	105.47	35.22
-42.72	96.80	34.36
-38.45	86.61	27.53
-23.38	76.17	18.62
-12.63	66.71	15.44
