participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
sc,sc,61,2504.201680672269,952.39,360.17,244.63,118.925,28.749999999999993,31.16,19.071979865771812,6.813137583892618,4.828674496644296,16,13,8,10,7,9
sc,sc,62,2932.7731092436975,1144.23,451.17,248.71999999999997,154.54,53.92500000000001,38.21000000000001,23.345458452722067,8.8528223495702,5.442392550143266,15,12,17,14,8,11
sc,sc,63,4378.151260504202,1496.0900000000001,722.4200000000001,265.87,225.82999999999998,104.245,50.14,30.809865642994236,14.786142034548941,7.2198848368522075,11,14,16,15,11,20
sc,sc,64,2537.81512605042,1153.6200000000001,393.06,302.79,113.985,49.620000000000005,32.5,21.674321192052986,10.264668874172186,8.007367549668874,11,10,12,7,11,9
sc,sc,65,2865.546218487395,604.61,206.66999999999996,189.52,38.05500000000001,25.574999999999996,30.029999999999994,11.025014662756599,5.258255131964805,4.036348973607034,5,9,24,8,11,7
sc,sc,66,3773.109243697479,727.3499999999999,242.49,331.36,64.60500000000002,40.44,37.11,10.807550111358584,5.475712694877503,8.111781737193768,13,35,18,11,11,12
sc,sc,67,4974.789915966387,887.51,478.4599999999999,325.38,128.72000000000003,54.415000000000006,61.95,14.12008445945946,7.431596283783786,5.534966216216208,16,17,4,22,16,16
sc,sc,68,3067.2268907563025,927.6800000000001,307.01,282.78,120.27,34.455000000000005,25.45,13.700904109589061,5.339753424657536,3.9647260273972633,14,14,15,13,11,10
sc,sc,69,2991.5966386554624,917.79,308.03999999999996,288.63,112.08999999999999,29.479999999999997,26.67,15.02650280898876,5.8626404494382,4.385168539325845,13,13,14,13,11,13
sc,sc,70,3873.949579831933,912.54,395.51,268.31,144.075,49.894999999999996,47.945,15.21648590021692,6.616670281995659,4.885900216919738,32,29,19,10,15,12
sc,sc,71,3243.6974789915967,812.8700000000001,302.25,208.49,80.685,34.635000000000005,32.2,12.35422279792745,4.901204663212432,3.336515544041451,12,10,16,17,12,8
sc,sc,72,2764.7058823529414,696.47,253.60000000000002,209.95999999999998,68.91,32.41,15.775,11.184194528875388,4.396048632218846,3.153814589665654,16,8,8,9,3,11
sc,sc,73,2554.621848739496,756.46,343.33,265.5,102.38499999999999,48.980000000000004,45.865,14.161595394736842,6.4387171052631595,5.300493421052633,8,17,11,8,11,6
sc,sc,74,2789.915966386555,769.77,262.57000000000005,262.21,70.25000000000003,31.860000000000007,19.834999999999994,12.330572289156626,4.689051204819281,3.914051204819277,6,8,8,11,10,8
sc,sc,75,3218.4873949579833,941.28,353.76,268.18,113.74000000000001,46.39,33.875,16.78253263707572,6.267297650130546,5.0368015665796335,15,9,24,9,8,14
sc,sc,76,3016.8067226890757,773.5,451.34999999999997,264.59000000000003,103.21000000000001,77.85,36.955,16.104233983286925,8.535612813370475,6.2427158774373215,25,7,30,6,9,7
sc,sc,77,2462.18487394958,531.8,199.95,234.68,80.32499999999999,27.650000000000006,32.80499999999999,10.64889078498294,5.549539249146757,6.446723549488052,12,9,6,3,8,8
sc,sc,78,2512.6050420168067,769.41,319.4,326.17999999999995,104.70500000000001,43.42500000000001,52.86,20.10060200668898,6.173010033444814,8.884247491638797,16,27,21,8,7,12
sc,sc,79,2378.1512605042017,691.96,311.64,217.04000000000002,80.6,39.885,22.275000000000002,11.43150176678445,6.897314487632511,4.722067137809183,8,9,6,8,6,9
sc,sc,80,2722.6890756302523,933.2900000000001,413.82000000000005,270.63,95.035,58.80499999999999,53.98499999999999,18.32376543209877,8.268657407407412,5.955879629629624,15,9,11,8,7,7
sc,sc,81,2529.4117647058824,592.9,232.49,198.91000000000003,53.775000000000006,22.860000000000007,18.825,9.756960132890363,4.778936877076406,3.396279069767442,8,16,12,14,8,9
sc,sc,82,3579.831932773109,853.5799999999999,337.95,234.61999999999998,83.74,37.69,26.645000000000003,12.898615023474186,5.77230046948357,3.7603521126760544,14,23,20,15,12,15
sc,sc,83,3109.2436974789916,778.32,243.76999999999998,243.17000000000002,123.87,38.294999999999995,52.49,15.174824324324325,5.426905405405404,4.55087837837838,16,10,14,12,9,8
sc,sc,84,5050.420168067227,785.8299999999999,344.48,259.03,149.385,78.55499999999999,43.675,17.843477537437607,6.943294509151414,5.365299500831947,30,46,30,12,17,14
sc,sc,85,7537.81512605042,616.64,237.24,180.29,77.21000000000001,46.84,22.154999999999998,7.258639910813822,4.4535953177257515,2.859353400222966,50,72,57,22,25,22
sc,sc,86,3596.638655462185,829.89,360.40999999999997,207.64000000000004,121.46000000000001,62.93,38.945,14.753002336448587,7.246203271028038,4.723025700934579,24,22,31,14,14,11
sc,sc,87,3218.4873949579833,753.73,257.15,228.57999999999998,92.28499999999997,39.55,23.34499999999999,12.384164490861627,4.757088772845952,4.24218015665796,15,13,21,12,11,11
sc,sc,88,3050.420168067227,837.9499999999999,301.64,237.18,98.17500000000001,37.29,29.784999999999997,14.013842975206606,5.746294765840223,3.746143250688706,10,16,14,10,14,9
sc,sc,89,2647.0588235294117,621.6500000000001,236.76,216.43,81.665,27.985,21.700000000000003,11.440015873015872,4.668825396825396,3.664999999999997,9,19,8,7,8,9
sc,sc,90,2630.2521008403364,1145.51,438.66,287.6,114.96,51.879999999999995,31.189999999999998,18.96746006389776,9.138322683706077,6.538162939297125,9,11,11,7,7,8
sc,sc,91,3394.9579831932774,527.3399999999999,273.68,280.64000000000004,62.105000000000004,28.015,40.86500000000001,9.706398514851482,5.245705445544555,7.164702970297028,16,21,14,10,12,9
sc,sc,92,2546.218487394958,697.3899999999999,297.0,239.81,46.170000000000016,25.634999999999998,35.86,11.86123762376238,5.957359735973596,5.147326732673271,14,12,16,6,9,12
sc,sc,93,5193.27731092437,652.71,254.45,328.17999999999995,81.97,45.199999999999996,107.39,12.381197411003237,5.98567961165048,9.215331715210352,26,38,19,14,15,17
sc,sc,94,3756.3025210084033,741.02,297.59999999999997,221.62,63.08000000000003,33.935,24.474999999999994,12.28501118568233,5.672225950782999,3.7190156599552586,16,8,24,15,17,14
sc,sc,95,3134.453781512605,921.9899999999999,353.7,295.53999999999996,128.935,34.85,24.169999999999987,13.532171581769436,6.046849865951742,4.3555898123324415,17,10,14,8,16,13
sc,sc,96,2478.9915966386557,480.1,246.34,240.65999999999997,48.585,37.965,25.910000000000004,8.964135593220337,5.602152542372879,4.351983050847458,12,15,8,6,9,11
sc,sc,97,4613.445378151261,890.08,379.52,259.95000000000005,135.495,59.355,24.385000000000005,16.765373406193085,6.84791438979963,4.9269125683060135,35,34,29,17,14,24
sc,sc,98,7084.033613445378,572.45,192.93999999999997,151.86,112.855,42.695,28.69,11.31830960854093,4.936903914590749,3.36272835112692,34,56,31,25,24,24
sc,sc,99,3159.6638655462184,914.73,361.27,197.88,133.26999999999998,33.295,34.915000000000006,16.771515957446795,7.128896276595743,5.3373404255319175,18,17,22,13,9,14
sc,sc,100,17882.352941176472,507.14,174.69,152.47,143.765,33.175,28.775000000000006,6.7391917293233,3.523909774436089,2.9472791353383467,109,92,114,44,62,59
sc,sc,101,2403.361344537815,570.32,255.68,169.92,63.629999999999995,32.44,18.765,11.640157342657346,5.943024475524474,4.052377622377622,6,11,7,6,5,8
sc,sc,102,3697.478991596639,565.98,195.37,216.68,54.41499999999999,19.260000000000005,21.79,7.374397727272733,3.5372159090909103,2.909931818181822,20,17,17,12,11,14
sc,sc,103,4420.168067226891,968.75,298.95,238.33999999999997,123.83999999999999,49.68,40.345,12.652737642585544,5.233678707224338,4.284524714828898,30,21,29,17,8,16
sc,sc,104,3487.3949579831933,742.1800000000001,291.44,325.56,64.53999999999999,35.765,39.03,11.067313253012042,6.232518072289155,7.642710843373495,30,9,21,16,14,8
sc,sc,105,6554.621848739496,956.12,349.78999999999996,218.07999999999998,127.92500000000004,39.489999999999995,25.509999999999998,10.257358974358976,5.123602564102562,3.8193269230769196,38,26,38,21,20,19
sc,sc,106,2873.949579831933,749.8100000000001,277.83,289.61,58.014999999999986,40.56,44.16,13.029999999999998,5.8660526315789445,7.394663742690058,13,34,16,9,7,11
sc,sc,107,8579.83193277311,394.84000000000003,189.39,205.75,38.42,24.229999999999997,28.84,6.033315377081292,3.8160479921645507,3.0840940254652307,42,80,51,32,37,35
sc,sc,108,3361.3445378151264,771.6099999999999,297.18,227.54,129.24,46.355,42.23499999999999,13.025362499999998,6.205749999999997,4.186800000000002,12,12,16,16,12,8
sc,sc,109,3428.571428571429,753.48,312.13,200.56,64.975,28.015,24.994999999999997,12.626066176470578,5.020122549019606,3.5278799019607834,20,15,11,14,16,12
sc,sc,110,2899.1596638655465,798.34,386.35,221.91999999999996,140.9,61.31,37.325,17.845579710144925,8.484072463768124,5.073623188405794,16,20,19,9,13,8
sc,sc,111,2529.4117647058824,813.6600000000001,361.39,277.16,91.70500000000001,41.870000000000005,32.835,13.993654485049825,6.548887043189365,4.55873754152824,16,10,20,8,5,10
sc,sc,112,2899.1596638655465,908.99,296.08,225.52,140.2,23.465000000000003,29.084999999999997,16.23007246376814,5.808173913043483,4.229753623188407,12,7,11,7,7,12
sc,sc,113,3218.4873949579833,821.47,258.72999999999996,237.12000000000003,75.135,24.93,18.95,12.543472584856397,5.049281984334203,3.9583420365535256,9,14,18,16,12,12
sc,sc,114,12218.487394957983,453.61,243.53000000000003,230.35,37.844999999999985,34.545,24.994999999999997,6.786017881705632,4.67759284731775,3.278528198074281,24,49,45,46,39,40
sc,sc,115,3714.285714285714,634.4,342.71000000000004,320.07,76.415,39.43,77.755,13.688902714932128,6.9108936651583734,9.222398190045245,23,27,15,12,13,11
sc,sc,116,2495.7983193277314,521.73,250.55,212.09,39.0,33.690000000000005,29.784999999999997,10.723973063973062,7.074797979797982,5.144326599326594,14,14,13,10,11,5
sc,sc,117,2647.0588235294117,1031.13,304.26,245.05,91.98000000000002,46.144999999999996,33.904999999999994,19.087761904761905,8.965825396825396,6.0830476190476155,11,11,17,9,5,11
sc,sc,118,6924.36974789916,577.03,227.17,174.44,53.375,29.539999999999992,22.89,8.484150485436894,4.382172330097088,3.392105582524273,25,23,43,25,27,30
sc,sc,119,2529.4117647058824,673.77,280.52,217.41,73.12,33.940000000000005,25.910000000000004,11.435315614617942,5.428720930232559,3.8961129568106276,13,14,14,10,9,7
sc,sc,120,1957.983193277311,586.49,278.08,239.87,49.71500000000002,33.690000000000005,37.324999999999996,12.798648068669523,7.387768240343346,5.915944206008586,14,14,10,4,6,8
sc,sc,121,6815.126050420168,804.0799999999999,234.36999999999998,161.62,129.7,29.264999999999993,20.810000000000002,10.536843403205909,4.572330456226884,3.4437422934648603,45,59,31,19,20,26
sc,sc,122,11268.90756302521,809.4499999999999,169.25,169.68,141.235,28.99,30.06,11.969138702460842,4.219146159582404,3.9615809097688337,75,112,79,37,41,43
sc,sc,123,3722.6890756302523,630.37,257.08000000000004,186.51999999999998,70.73999999999998,33.050000000000004,21.27,9.994413092550797,4.223690744920994,2.635327313769752,15,6,17,13,11,14
sc,sc,124,2033.6134453781513,474.17999999999995,236.88,194.77,41.870000000000005,21.944999999999993,25.485,10.221508264462807,5.929359504132227,4.83948347107438,12,12,10,6,6,4
sc,sc,125,2478.9915966386557,666.99,242.49,220.95,84.32000000000002,26.459999999999997,20.75,12.132898305084737,4.793457627118639,3.716288135593219,7,7,16,9,8,11
sc,sc,126,8672.268907563026,689.52,195.0,152.04,107.54499999999999,29.48,26.185,8.424985465116277,4.079360465116277,3.2464098837209288,43,75,55,24,32,25
