participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
P0_,ch,14,2151.2605042016808,610.41,195.5,218.81,44.89,20.78000000000001,19.374999999999993,9.36203124999999,4.133945312499996,3.803691406249999,7,14,17,5,7,10
P0_,ch,15,1949.5798319327732,672.73,190.61,128.23,53.435,26.155,19.5,10.70237068965517,3.4491163793103445,3.266745689655173,8,7,2,9,5,6
P0_,ch,16,2252.1008403361348,773.6800000000001,207.34,214.66000000000003,101.9,46.08,24.565,13.966380597014918,4.746194029850743,4.243059701492539,16,18,10,8,6,7
P0_,ch,17,2252.1008403361348,855.84,219.42,195.19,85.20500000000001,30.610000000000007,21.209999999999994,9.787985074626864,3.9443097014925383,3.631865671641789,19,20,12,8,7,8
P0_,ch,18,2042.0168067226891,602.8499999999999,152.52,126.47,47.394999999999996,18.705000000000005,14.04,9.493456790123458,3.36611111111111,2.934074074074074,13,14,14,9,7,7
P0_,ch,19,2470.5882352941176,663.8199999999999,211.97,156.37,67.475,19.775000000000002,20.54,11.921156462585026,4.268588435374152,3.5456122448979603,15,10,14,8,8,8
P0_,sc,20,7537.81512605042,616.64,237.24,180.29,77.21000000000001,46.84,22.154999999999998,7.258639910813822,4.4535953177257515,2.859353400222966,50,72,57,22,25,22
P0_,sc,21,7084.033613445378,572.45,192.93999999999997,151.86,112.855,42.695,28.69,11.31830960854093,4.936903914590749,3.36272835112692,34,56,31,25,24,24
P0_,sc,22,17882.352941176472,507.14,174.69,152.47,143.765,33.175,28.775000000000006,6.7391917293233,3.523909774436089,2.9472791353383467,109,92,114,44,62,59
P0_,sc,23,8579.83193277311,394.84000000000003,189.39,205.75,38.42,24.229999999999997,28.84,6.033315377081292,3.8160479921645507,3.0840940254652307,42,80,51,32,37,35
P0_,sc,24,12218.487394957983,453.61,243.53000000000003,230.35,37.844999999999985,34.545,24.994999999999997,6.786017881705632,4.67759284731775,3.278528198074281,24,49,45,46,39,40
P0_,sc,25,6924.36974789916,577.03,227.17,174.44,53.375,29.539999999999992,22.89,8.484150485436894,4.382172330097088,3.392105582524273,25,23,43,25,27,30
P0_,sc,26,6815.126050420168,804.0799999999999,234.36999999999998,161.62,129.7,29.264999999999993,20.810000000000002,10.536843403205909,4.572330456226884,3.4437422934648603,45,59,31,19,20,26
P0_,sc,27,11268.90756302521,809.4499999999999,169.25,169.68,141.235,28.99,30.06,11.969138702460842,4.219146159582404,3.9615809097688337,75,112,79,37,41,43
P0_,sc,28,8672.268907563026,689.52,195.0,152.04,107.54499999999999,29.48,26.185,8.424985465116277,4.079360465116277,3.2464098837209288,43,75,55,24,32,25
P0_,sc,29,13798.319327731093,503.9100000000001,238.82999999999998,189.32999999999998,140.13500000000002,52.795,34.849999999999994,7.397895858708891,4.207021924482342,3.1659287454324017,98,111,134,38,36,36
P0_,sc,30,10436.974789915967,612.42,223.38,174.2,70.16,42.47999999999999,23.439999999999998,7.3927576489532925,3.841537842190018,2.7530273752012913,102,80,76,30,29,33
P0_,sc,31,9226.890756302522,699.46,183.54000000000002,188.11,84.59500000000001,30.825000000000003,17.729999999999997,8.335683060109295,3.7529143897996398,2.9338023679417145,78,75,48,32,26,33
P0_,sc,32,9949.579831932773,738.3399999999999,172.55,177.62,99.06,32.685,23.285,10.941566722972983,4.622157939189185,3.604704391891892,82,93,44,32,31,47
P0_,sc,33,10403.361344537816,662.79,223.26999999999998,145.14,69.245,51.27,36.434999999999995,9.931777059773832,4.61154281098546,3.221563004846526,38,62,82,34,27,31
P0_,sc,34,9823.529411764706,528.56,160.39999999999998,205.20000000000002,132.63,42.50999999999999,36.440000000000005,8.874452523524374,4.492476475620182,3.952352437981172,51,80,78,27,30,31
P0_,sc,35,10907.563025210084,613.8900000000001,230.53,198.36,54.594999999999985,27.679999999999996,22.520000000000003,10.035550847457639,4.203216486902926,3.4866294298921443,79,47,83,41,42,39
P0_,sc,36,7806.722689075631,656.79,255.55,165.1,75.31499999999998,27.069999999999993,38.67,8.51322389666308,3.9708449946178708,3.5832884822389652,62,47,15,28,26,22
P0_,sc,37,8218.487394957983,650.02,192.99,143.37,70.61500000000001,35.245000000000005,24.564999999999998,8.9756237218814,4.525674846625766,3.2973006134969367,52,68,84,25,23,31
P0_,sc,38,7487.394957983193,395.14,212.95,141.36,41.53500000000001,26.550000000000004,16.910000000000004,6.859118967452299,4.00597643097643,2.8124691358024694,50,47,62,29,26,25
P0_,sc,39,8201.680672268907,624.09,176.51,161.86,57.46500000000002,20.48,23.434999999999995,7.656767418032781,3.7583299180327825,3.159205942622948,59,56,43,30,27,25
P0_,dc,40,14848.73949579832,883.79,221.86,225.15999999999997,151.85500000000002,40.555,45.86999999999999,9.911576117713652,4.283534238822866,3.04880871533673,90,112,110,39,48,49
P0_,dc,41,8630.252100840336,625.6700000000001,207.15,169.62,86.18,25.205,37.295,9.497672833495617,4.816689386562809,4.130934761441087,51,40,66,25,31,23
P0_,dc,42,12621.8487394958,784.06,208.74,180.73000000000002,73.485,28.684999999999995,27.709999999999997,8.866404793608524,3.837390146471371,2.809164447403468,90,102,92,47,42,47
P0_,dc,43,9865.546218487396,646.67,265.51,186.33999999999997,58.349999999999994,27.775000000000006,32.9,8.68188245315162,4.4234199318569,3.728798977853496,65,70,70,35,32,25
P0_,dc,44,9991.596638655463,887.27,210.63,191.76999999999998,109.98499999999999,35.155,28.655,11.767586206896555,4.635681244743481,3.641463414634147,65,74,78,32,40,30
P0_,dc,45,11647.058823529413,871.52,195.93,140.01,76.475,23.13,22.95,8.927914862914866,3.8806457431457457,3.270263347763347,62,72,96,38,38,36
P0_,dc,46,13285.714285714286,712.46,251.52,253.12,97.25999999999998,27.86,43.275000000000006,9.6600347881088,4.0822770398482096,3.654484503478807,104,116,100,44,36,46
P0_,dc,47,11781.512605042017,734.99,253.6,194.32999999999998,104.19,38.970000000000006,26.735,11.380424393723247,4.650609843081309,3.266201854493587,18,103,69,46,26,41
P0_,dc,48,10495.798319327732,566.04,175.89999999999998,162.17000000000002,65.735,26.520000000000003,21.855,9.491345076060833,3.773370696557239,3.1677502001601274,75,64,65,38,34,33
P0_,dc,49,11252.100840336136,953.8,263.79,187.38,186.89,30.975,38.455,13.49660567587753,5.661885735623598,4.050855115758021,50,85,52,30,38,31
P0_,dc,50,9722.689075630253,774.1700000000001,252.26,269.16999999999996,84.535,45.349999999999994,34.364999999999995,11.630872947277458,4.929304235090754,4.499952463267066,62,54,62,30,34,29
P0_,dc,51,10798.319327731093,788.57,214.05,220.20999999999998,190.95,32.53,36.405,13.266354085603112,4.912669260700387,4.345677042801555,75,73,71,23,31,31
P0_,dc,52,11226.890756302522,738.47,255.86,170.16,55.294999999999995,32.53,21.485,8.091152694610773,4.13811377245509,3.0298540419161664,88,72,74,42,39,36
P0_,dc,53,10873.949579831933,805.6600000000001,225.76999999999998,133.06,106.35500000000002,34.335,15.535,8.768408037094286,3.773489180834621,2.7080061823802204,81,76,56,31,30,43
P0_,dc,54,10277.310924369749,732.3,279.85,226.81,54.015000000000015,56.0,44.28,8.940380212591998,5.0838716271463715,4.2032829108748935,80,65,63,36,34,26
P0_,dc,55,10050.420168067227,1229.37,311.04,186.59,175.95999999999998,36.41000000000001,39.73500000000001,11.929318561872906,5.080526755852847,4.31017976588629,61,72,62,25,28,27
P0_,dc,56,14714.285714285716,960.69,241.57000000000002,163.51,84.685,24.75,25.3,8.834477441462031,3.6695773843518,2.9672501427755633,118,111,94,41,53,41
P0_,dc,57,30705.88235294118,697.94,232.54000000000002,210.75,117.09500000000001,33.785,38.025,8.835366721401178,4.050362616310894,3.379444444444453,196,260,209,99,104,107
P0_,dc,58,9865.546218487396,757.2,290.65,207.57999999999998,54.84000000000002,22.674999999999997,29.02,8.425519591141402,4.361929301533215,4.112159284497445,68,59,67,33,40,29
P0_,dc,59,10109.243697478993,691.8299999999999,196.28999999999996,198.61,61.985000000000014,32.59,28.810000000000002,10.189019118869506,5.562032418952625,3.879160432252702,63,73,50,41,32,30
