participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
P7_,ch,0,378.1512605042017,794.98,365.48,202.39,138.85500000000002,53.89,24.169999999999998,33.88166666666667,15.916777777777783,8.192333333333332,2,2,2,2,2,1
P7_,ch,1,512.6050420168067,689.52,220.57999999999998,137.15,52.275000000000006,27.130000000000003,21.024999999999995,21.961229508196716,7.858524590163934,5.224836065573772,4,2,4,1,0,1
P7_,ch,2,378.1512605042017,460.99,149.41,88.19,50.385000000000005,18.310000000000002,12.785,11.833777777777778,4.923000000000002,3.734666666666668,1,1,1,2,0,1
P7_,ch,3,319.327731092437,842.4000000000001,352.53999999999996,160.03,169.005,65.46000000000001,34.42499999999999,36.56013157894737,14.25671052631579,9.089999999999998,1,1,1,2,3,0
P7_,ch,4,386.5546218487395,610.23,173.04,146.54999999999998,78.73500000000001,16.390000000000008,20.480000000000004,17.128695652173914,4.967173913043477,4.8374999999999995,2,2,1,1,0,1
P7_,ch,5,361.34453781512605,305.65999999999997,123.29000000000002,60.480000000000004,28.015000000000015,22.03,14.370000000000001,10.114418604651165,5.142674418604653,3.0512790697674417,2,2,2,1,0,2
P7_,ch,6,605.0420168067227,894.1,380.19,238.34000000000003,113.89499999999998,72.725,41.98999999999998,27.394791666666656,11.52486111111111,8.38125,3,4,3,2,2,2
P7_,ch,7,512.6050420168067,771.12,243.64999999999998,180.97,61.52000000000001,18.799999999999997,18.89,16.94360655737705,4.910819672131147,5.277459016393443,1,1,2,1,2,2
P7_,ch,8,445.37815126050424,562.2,323.43,152.76999999999998,127.32,50.445,29.755000000000003,24.88952830188679,12.17830188679246,7.36311320754717,3,3,4,2,2,0
P7_,ch,9,495.7983193277311,603.3299999999999,248.76999999999998,146.42000000000002,69.57999999999998,32.78,20.965000000000003,14.548135593220337,7.693813559322032,5.4262711864406805,2,4,2,2,3,3
P7_,ch,10,504.20168067226894,276.0,179.56,79.04,26.980000000000004,34.455000000000005,8.790000000000001,9.671916666666664,6.763416666666665,2.7063333333333337,2,3,2,0,2,3
P7_,ch,11,378.1512605042017,565.06,158.94,167.12,56.05999999999999,28.775,16.385000000000005,17.022666666666662,7.12011111111111,4.841222222222223,2,2,2,2,1,1
P7_,ch,12,756.3025210084033,362.90999999999997,159.43,79.77,47.334999999999994,49.715,23.435,12.196111111111117,5.523277777777778,3.605611111111111,5,6,8,5,3,4
P7_,ch,13,546.2184873949581,416.62,143.07000000000002,68.91,44.31,20.265,12.235,9.921538461538457,4.210461538461538,2.9479230769230775,2,5,7,3,2,3
P7_,ch,14,319.327731092437,79.9,43.769999999999996,19.040000000000003,22.615,6.470000000000001,4.6049999999999995,6.263947368421053,2.3898684210526313,1.9809210526315784,4,4,9,0,0,2
P7_,ch,15,394.9579831932773,861.33,439.02,247.24999999999997,104.61000000000001,43.64000000000001,55.33,34.846382978723405,18.641276595744678,10.52223404255319,2,2,2,1,0,2
P7_,ch,16,756.3025210084033,908.02,413.03,303.23,116.48500000000001,59.53999999999999,34.300000000000004,26.918388888888884,11.381555555555554,9.244944444444446,4,4,7,4,3,2
P7_,ch,17,621.8487394957983,837.1600000000001,488.03,218.93,124.085,56.245,26.790000000000006,26.424594594594588,15.287094594594587,7.595135135135133,3,4,3,3,3,1
P7_,ch,18,815.1260504201681,757.0799999999999,321.35,163.14000000000001,80.35,34.055,20.325000000000003,19.670567010309274,9.8720618556701,5.686288659793816,3,7,5,2,5,3
P7_,ch,19,781.5126050420168,917.91,497.80999999999995,234.98000000000002,88.625,44.125,32.53,24.869677419354858,12.783602150537634,7.901505376344082,3,5,2,4,0,4
P7_,sc,20,3210.0840336134456,852.29,446.53999999999996,258.06,111.05499999999998,82.52,40.925000000000004,15.940458115183244,8.52723821989528,6.191400523560211,10,16,15,12,7,14
P7_,sc,21,2899.1596638655465,788.3299999999999,376.71,231.99,195.09499999999997,58.29,36.53,17.026507246376806,8.209188405797097,6.268637681159421,24,23,33,10,10,8
P7_,sc,22,3873.949579831933,912.54,395.51,268.31,144.075,49.894999999999996,47.945,15.21648590021692,6.616670281995659,4.885900216919738,32,29,19,10,15,12
P7_,sc,23,2554.621848739496,756.46,343.33,265.5,102.38499999999999,48.980000000000004,45.865,14.161595394736842,6.4387171052631595,5.300493421052633,8,17,11,8,11,6
P7_,sc,24,5050.420168067227,785.8299999999999,344.48,259.03,149.385,78.55499999999999,43.675,17.843477537437607,6.943294509151414,5.365299500831947,30,46,30,12,17,14
P7_,sc,25,3596.638655462185,829.89,360.40999999999997,207.64000000000004,121.46000000000001,62.93,38.945,14.753002336448587,7.246203271028038,4.723025700934579,24,22,31,14,14,11
P7_,sc,26,4613.445378151261,890.08,379.52,259.95000000000005,135.495,59.355,24.385000000000005,16.765373406193085,6.84791438979963,4.9269125683060135,35,34,29,17,14,24
P7_,sc,27,3159.6638655462184,914.73,361.27,197.88,133.26999999999998,33.295,34.915000000000006,16.771515957446795,7.128896276595743,5.3373404255319175,18,17,22,13,9,14
P7_,sc,28,2899.1596638655465,798.34,386.35,221.91999999999996,140.9,61.31,37.325,17.845579710144925,8.484072463768124,5.073623188405794,16,20,19,9,13,8
P7_,sc,29,2529.4117647058824,813.6600000000001,361.39,277.16,91.70500000000001,41.870000000000005,32.835,13.993654485049825,6.548887043189365,4.55873754152824,16,10,20,8,5,10
P7_,sc,30,2739.495798319328,830.57,437.20000000000005,242.48999999999998,110.28999999999999,47.269999999999996,23.47,15.230245398773013,7.682576687116567,4.927361963190183,24,20,23,10,10,10
P7_,sc,31,3319.3277310924373,945.25,391.53999999999996,286.2,204.375,51.78500000000001,70.125,18.081050632911396,7.474139240506322,5.759632911392405,32,38,33,10,13,13
P7_,sc,32,3310.924369747899,837.64,428.52,165.65000000000003,98.29500000000002,65.185,18.825,14.550215736040606,6.964225888324882,3.714175126903554,23,35,11,8,11,11
P7_,sc,33,5680.672268907563,832.04,408.38,258.12,141.32500000000002,65.825,53.584999999999994,14.600192307692307,6.835184911242601,4.2549186390532485,22,28,50,18,16,14
P7_,sc,34,3285.714285714286,981.8100000000001,441.53,236.82,166.80500000000004,53.62,41.839999999999996,14.477161125319675,6.581854219948848,4.64195652173913,25,33,35,8,7,15
P7_,sc,35,3176.470588235294,887.76,356.93,282.71000000000004,89.935,37.72,43.765,19.10915343915343,6.463029100529103,5.566521164021159,14,11,35,14,10,14
P7_,sc,36,3579.831932773109,943.05,364.81,256.04,107.81500000000001,38.084999999999994,42.45,16.843861502347426,5.816255868544603,4.939389671361505,18,16,32,11,12,9
P7_,sc,37,3193.27731092437,941.83,374.15,228.7,107.91000000000001,36.77500000000001,26.795,13.46757894736844,6.00865789473684,4.625092105263158,36,13,16,9,9,14
P7_,sc,38,2915.9663865546217,1102.85,447.02,318.73,166.595,61.82500000000001,61.4,19.959481268011533,8.95099423631124,6.2724063400576355,29,15,29,10,10,13
P7_,sc,39,3117.6470588235297,940.6700000000001,441.72,259.28,141.26500000000001,75.47,47.885000000000005,24.3316576819407,8.760741239892177,6.553948787061995,20,18,31,9,6,7
P7_,dc,40,6226.890756302521,1090.88,516.73,302.49,268.09499999999997,101.715,64.695,17.760067476383245,8.774311740890681,5.599898785425096,18,5,37,12,17,19
P7_,dc,41,3756.3025210084033,1371.83,639.84,362.85999999999996,203.55,111.08500000000001,46.754999999999995,28.092628635346756,12.799821029082775,8.04590604026846,16,9,10,7,13,17
P7_,dc,42,5621.848739495798,1098.33,489.2,310.06,131.685,84.685,50.2,15.581173393124052,8.002675635276528,5.529521674140506,51,22,47,14,11,21
P7_,dc,43,4016.8067226890757,1358.3400000000001,555.23,379.45000000000005,261.78000000000003,78.125,61.495000000000005,22.248953974895404,11.15524058577406,7.427907949790797,21,13,38,6,14,9
P7_,dc,44,5974.789915966387,1034.91,595.7,349.66999999999996,156.07,71.47,52.639999999999986,17.345126582278485,9.169493670886082,6.497468354430378,49,33,35,24,19,24
P7_,dc,45,4378.151260504202,1127.69,551.03,292.85,161.8,66.65,50.84,20.88929942418425,10.08479846449136,6.587274472168906,25,16,35,13,18,17
P7_,dc,46,7756.302521008403,1160.52,574.46,361.75,123.96,81.69500000000001,62.71500000000001,14.899804983748643,9.303407367280622,5.835996749729141,28,37,6,24,25,24
P7_,dc,47,5184.873949579832,902.9000000000001,522.58,243.35000000000002,141.205,54.995,41.84,15.889902755267425,9.370502431118323,5.969181523500818,36,40,36,16,15,20
P7_,dc,48,6705.882352941177,983.46,574.21,320.13,114.28999999999999,60.57499999999999,41.78,15.340476190476192,8.227443609022561,5.492850877192979,20,6,34,18,22,24
P7_,dc,49,4478.991596638655,1117.92,587.4,314.58000000000004,155.14999999999998,96.74,69.03,20.28749530956848,9.607054409005633,6.6325891181988785,17,21,13,18,12,12
P7_,dc,50,5142.857142857143,1226.1399999999999,547.48,385.38,122.74000000000001,84.045,77.725,20.41932189542481,9.94272875816994,7.042205882352939,33,28,37,20,18,13
P7_,dc,51,4974.789915966387,1099.0,585.5699999999999,299.86,138.51999999999998,59.599999999999994,55.575,18.37212837837838,9.354839527027025,6.329518581081083,24,26,39,19,15,16
P7_,dc,52,4579.83193277311,1184.82,571.6500000000001,310.18,228.49,92.345,72.02,18.552990825688077,10.218449541284416,6.402715596330278,13,15,1,15,18,18
P7_,dc,53,7075.630252100841,1008.4200000000001,494.56999999999994,323.90999999999997,192.75,86.61000000000001,69.03,21.55960807600948,10.38016033254158,7.054233966745855,40,37,43,18,19,24
P7_,dc,54,6193.27731092437,1242.56,605.3399999999999,326.46999999999997,151.095,109.68,79.86500000000001,18.755556309362266,9.5406987788331,6.387822252374484,43,32,34,24,15,23
P7_,dc,55,5924.36974789916,1013.74,469.72,249.14999999999998,118.375,66.135,29.11,14.96294326241134,7.731078014184396,4.678347517730496,37,41,48,18,27,19
P7_,dc,56,4285.714285714286,1105.5900000000001,501.53,290.04,116.18,66.925,38.3,19.097549019607847,8.931166666666673,6.413303921568629,20,19,8,17,14,17
P7_,dc,57,4117.64705882353,1071.59,498.9,276.43,123.505,61.36999999999999,47.760000000000005,17.351836734693862,9.528336734693884,6.294571428571436,16,11,5,18,11,11
P7_,dc,58,4016.8067226890757,1254.6399999999999,628.1199999999999,390.85999999999996,126.49500000000002,70.19,54.075,21.42188284518829,11.075596234309616,7.597876569037656,25,19,32,15,11,14
P7_,dc,59,6957.983193277311,961.9200000000001,481.38,271.12,100.59,56.52,44.83,14.377330917874408,6.939263285024159,5.144378019323673,17,9,9,25,26,23
