participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
P3_,sc,37,2756.3025210084033,807.31,237.48000000000002,144.9,76.26499999999999,20.965000000000003,23.740000000000002,14.609679878048789,4.930579268292683,4.010792682926834,6,5,11,10,8,7
P3_,sc,38,3126.0504201680674,534.4300000000001,253.84000000000003,187.38,50.56999999999999,25.115000000000002,24.349999999999998,10.627311827956985,5.643669354838708,3.9757123655913946,17,15,19,6,13,9
P3_,sc,39,3327.731092436975,635.31,192.44,104.24000000000001,60.795,25.145,13.609999999999998,9.620782828282834,4.482146464646463,2.7447095959595966,9,13,16,11,10,11
P3_,dc,40,5932.773109243698,718.0799999999999,317.44,234.56,60.67,52.49,31.435000000000006,13.627195467422096,6.813045325779037,4.772457507082153,46,25,39,20,24,23
P3_,dc,41,5554.621848739496,796.21,322.02,267.27,94.14500000000001,32.92999999999999,32.475,13.751240544629344,6.1365128593040845,4.86350983358548,35,32,24,11,14,20
P3_,dc,42,5428.571428571428,627.02,245.97,192.01999999999998,80.08000000000001,29.115,21.395,11.68114551083593,5.997236842105262,3.919744582043345,36,20,33,15,14,17
P3_,dc,43,5781.512605042017,745.1099999999999,284.24,203.73,80.86999999999999,31.799999999999997,25.759999999999998,13.615661337209305,6.078590116279071,4.082957848837213,39,34,22,22,18,19
P3_,dc,44,5613.445378151261,674.8,307.68,218.39,95.79500000000002,42.91,20.845,13.269378742514977,5.899505988023953,4.087357784431135,23,37,28,19,18,18
P3_,dc,45,4781.512605042017,659.3,302.74,253.61,107.36,50.019999999999996,29.085000000000008,14.259727592267142,7.2823462214411325,4.731423550087875,19,22,23,7,14,12
P3_,dc,46,5823.529411764706,645.27,273.01,223.27,72.08500000000001,31.07,20.019999999999996,13.976933621933622,5.360007215007218,4.447900432900433,23,20,35,19,20,18
P3_,dc,47,6806.72268907563,724.79,349.61,186.14999999999998,61.825,46.480000000000004,36.53,12.512265432098763,6.18080246913579,4.353475308641978,37,30,43,24,18,24
P3_,dc,48,5117.64705882353,692.38,300.05,213.68,132.63,48.739999999999995,46.265,14.339630541871923,6.592758620689658,4.747898193760259,29,26,26,9,14,16
P3_,dc,49,6016.806722689076,680.67,289.24,250.24,63.05,41.440000000000005,34.425,12.609664804469277,6.0443854748603325,4.039141061452508,33,32,30,16,24,14
P3_,dc,50,4983.193277310925,799.13,315.68,191.04,95.58000000000001,31.339999999999993,30.0,14.745269814502539,6.939940978077571,4.546332209106239,15,23,21,15,12,21
P3_,dc,51,5100.8403361344535,743.4100000000001,289.55,242.98,59.17500000000001,48.980000000000004,24.625000000000004,12.045774299835255,6.329464579901158,4.842199341021412,28,16,26,13,20,15
P3_,dc,52,7000.0,825.81,305.6,234.48999999999998,84.535,32.045,35.525,12.133007202881165,5.1275150060024055,4.196944777911164,29,31,30,20,25,17
P3_,dc,53,5848.73949579832,696.72,291.01,257.57,72.145,38.695,36.224999999999994,11.494597701149411,5.808153735632181,4.036257183908045,13,29,19,16,16,20
P3_,dc,54,5067.226890756303,681.09,351.81,267.21000000000004,58.47000000000001,43.730000000000004,33.78500000000001,14.965754560530671,7.3677611940298515,4.88794361525705,36,25,29,20,18,17
P3_,dc,55,6705.882352941177,684.38,329.84000000000003,191.35,57.405,38.849999999999994,20.235,12.041127819548862,6.278502506265659,3.5876942355889723,31,47,34,21,26,31
P3_,dc,56,4504.2016806722695,664.37,295.6,214.73,67.23,34.15,25.699999999999996,13.548292910447769,7.641828358208949,4.79375932835821,14,18,17,11,15,13
P3_,dc,57,5176.470588235295,650.76,317.68,247.68,60.575,50.81,27.31,12.313254870129882,5.795860389610386,4.4497483766233765,28,11,19,16,8,17
P3_,dc,58,6504.2016806722695,663.15,280.89,199.1,82.885,46.08,28.595,12.35035529715762,5.0812596899224785,4.411518087855298,31,23,50,19,15,19
P3_,dc,59,5394.957983193278,675.29,251.95,166.26,57.860000000000014,30.395,16.724999999999994,10.35750778816199,4.982126168224301,3.7832320872274128,19,24,24,20,13,14
