participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
user1_,sc,150,3697.478991596639,565.98,195.37,216.68,54.41499999999999,19.260000000000005,21.79,7.374397727272733,3.5372159090909103,2.909931818181822,20,17,17,12,11,14
user1_,sc,151,4420.168067226891,968.75,298.95,238.33999999999997,123.83999999999999,49.68,40.345,12.652737642585544,5.233678707224338,4.284524714828898,30,21,29,17,8,16
user1_,sc,152,3361.3445378151264,771.6099999999999,297.18,227.54,129.24,46.355,42.23499999999999,13.025362499999998,6.205749999999997,4.186800000000002,12,12,16,16,12,8
user1_,sc,153,3428.571428571429,753.48,312.13,200.56,64.975,28.015,24.994999999999997,12.626066176470578,5.020122549019606,3.5278799019607834,20,15,11,14,16,12
user1_,sc,154,2899.1596638655465,908.99,296.08,225.52,140.2,23.465000000000003,29.084999999999997,16.23007246376814,5.808173913043483,4.229753623188407,12,7,11,7,7,12
user1_,sc,155,3218.4873949579833,821.47,258.72999999999996,237.12000000000003,75.135,24.93,18.95,12.543472584856397,5.049281984334203,3.9583420365535256,9,14,18,16,12,12
user1_,sc,156,2529.4117647058824,673.77,280.52,217.41,73.12,33.940000000000005,25.910000000000004,11.435315614617942,5.428720930232559,3.8961129568106276,13,14,14,10,9,7
user1_,sc,157,3722.6890756302523,630.37,257.08000000000004,186.51999999999998,70.73999999999998,33.050000000000004,21.27,9.994413092550797,4.223690744920994,2.635327313769752,15,6,17,13,11,14
user1_,sc,158,2478.9915966386557,666.99,242.49,220.95,84.32000000000002,26.459999999999997,20.75,12.132898305084737,4.793457627118639,3.716288135593219,7,7,16,9,8,11
user1_,sc,159,2789.915966386555,904.29,333.68,258.3,100.925,43.64,32.04,15.753554216867471,6.37840361445783,4.69632530120482,9,18,23,11,7,10
user1_,sc,160,2546.218487394958,665.29,260.91999999999996,217.22,52.400000000000006,29.42,23.835,11.88138613861387,4.952887788778879,3.6981518151815203,10,9,16,11,9,6
user1_,sc,161,3050.420168067227,682.0699999999999,251.09999999999997,163.76,57.129999999999995,20.080000000000005,18.125,11.46202479338843,4.493044077134988,2.9577134986225913,11,11,13,16,13,7
user1_,sc,162,3352.9411764705883,743.78,276.06,154.66,94.025,41.105,16.3,10.855601503759395,4.433195488721805,2.6293984962405994,14,10,16,14,11,12
user1_,sc,163,3092.436974789916,687.01,273.14,177.06,93.29,36.16499999999999,22.095000000000002,10.414239130434776,4.494429347826091,3.155067934782607,8,7,16,7,10,9
user1_,sc,164,2949.5798319327732,718.56,282.65,223.07999999999998,79.075,40.805,22.185,13.385071225071245,5.561823361823365,3.928646723646725,11,18,15,7,9,13
user1_,sc,165,2957.983193277311,774.1699999999998,288.20000000000005,222.22999999999996,105.77500000000003,39.76,30.729999999999997,14.884971590909096,6.068764204545456,4.173806818181821,17,14,13,9,11,7
user1_,sc,166,3285.714285714286,1008.3000000000001,307.49,266.29999999999995,113.46500000000003,27.674999999999997,27.74,14.231457800511507,5.421867007672633,4.021419437340153,9,13,23,13,10,16
user1_,sc,167,3638.655462184874,785.8199999999999,281.43,210.45,91.73499999999999,28.625,20.264999999999997,9.952390300230944,4.465681293302544,2.961166281755197,17,22,21,14,9,13
user1_,sc,168,3210.0840336134456,691.8299999999999,283.26,182.5,82.39999999999999,34.940000000000005,23.685000000000002,11.269541884816753,4.710209424083771,3.0893062827225113,11,20,19,8,9,11
user1_,sc,169,3983.1932773109247,859.9200000000001,325.5,271.71999999999997,96.34500000000001,58.224999999999994,24.319999999999993,15.130063291139248,5.889894514767923,3.8159071729957814,16,28,26,12,8,17
user1_,sc,170,3008.403361344538,700.01,252.26,281.55,60.0,25.425,27.285000000000004,10.196005586592179,4.480377094972067,3.592835195530727,9,13,13,11,8,12
user1_,sc,171,3000.0,666.63,260.25,213.57,82.515,31.064999999999998,23.22,9.496050420168064,4.410532212885149,3.6513445378151252,9,15,12,14,7,10
user1_,sc,172,2773.109243697479,763.74,304.38,184.94,123.29000000000002,34.73,30.73,11.859136363636356,5.549878787878788,3.274318181818179,14,22,14,8,9,8
user1_,sc,173,3327.731092436975,707.95,270.08,173.1,58.535,28.595,19.314999999999994,10.93093434343434,4.603674242424242,2.9071590909090914,11,23,18,17,9,9
user1_,sc,174,2781.5126050420167,604.01,227.78,219.05,55.27,19.38,14.71,10.4942749244713,4.363580060422966,3.413927492447131,12,11,16,9,6,6
user1_,sc,175,4008.403361344538,1013.31,371.4,318.36,115.995,30.764999999999997,26.945000000000007,14.712316561844862,6.015985324947587,4.107180293501047,21,16,27,15,15,17
user1_,sc,176,3100.840336134454,1122.56,395.69,230.78000000000003,107.85000000000001,47.879999999999995,27.525000000000006,19.85154471544715,7.277195121951219,4.230447154471545,15,14,23,12,7,8
user1_,sc,177,1890.7563025210086,1104.92,412.72,233.33999999999997,112.06,51.144999999999996,28.290000000000006,21.346688888888877,7.929066666666669,5.099488888888887,9,7,7,8,4,6
user1_,sc,178,5100.8403361344535,1066.22,378.06,239.20000000000002,234.8,58.99000000000001,29.940000000000005,16.915584843492596,7.247602965403624,4.348632619439868,29,31,34,14,14,24
user1_,sc,179,2630.2521008403364,877.19,345.52,163.21,63.20000000000001,29.080000000000002,16.51,15.495830670926509,6.288115015974441,3.797651757188497,11,12,7,13,8,5
user1_,sc,180,3193.27731092437,816.1600000000001,287.16999999999996,252.5,111.48,22.244999999999997,32.379999999999995,14.007184210526301,5.285539473684207,3.861644736842103,15,20,19,10,14,13
user1_,sc,181,2621.8487394957983,1050.47,420.23,234.32,111.63499999999999,49.864999999999995,28.380000000000003,16.553012820512816,6.559775641025638,4.320448717948719,17,15,14,12,6,11
user1_,sc,182,2596.638655462185,909.6700000000001,379.88,181.21,83.62000000000002,30.179999999999993,16.175,17.12427184466018,7.1447087378640814,4.1166019417475725,7,8,22,10,7,8
user1_,sc,183,2243.6974789915967,1169.8,461.85,227.17000000000002,98.75499999999997,32.105000000000004,28.23000000000001,19.52876404494382,7.8994756554307095,4.7234644194756505,6,6,18,7,5,6
user1_,sc,184,2100.840336134454,951.72,365.6,227.36,120.94,45.96,19.224999999999994,19.00788000000001,7.680280000000001,4.731959999999999,10,7,14,7,4,9
user1_,sc,185,3058.823529411765,1051.58,326.78,166.07,89.96499999999999,27.22,19.685,14.013434065934069,4.8706318681318646,3.5622252747252756,11,10,14,10,12,10
user1_,sc,186,2857.1428571428573,1108.76,444.03,225.04000000000002,117.55499999999998,62.435,35.585,19.767485294117655,8.97267647058823,4.664911764705882,13,9,14,11,12,11
user1_,sc,187,2394.9579831932774,1072.87,416.87,247.01000000000002,128.69,38.17499999999999,31.130000000000006,20.063894736842087,7.991157894736839,5.542192982456142,13,14,17,8,7,7
user1_,sc,188,2462.18487394958,992.98,399.6,247.8,148.13500000000002,49.985,38.455,19.136996587030723,7.23549488054608,5.050477815699658,13,13,14,8,6,11
user1_,sc,189,2638.655462184874,924.3800000000001,374.09000000000003,254.57999999999998,91.95,54.385,28.595000000000002,16.254920382165604,6.006066878980891,4.141257961783439,14,9,8,7,7,10
user1_,sc,190,2588.2352941176473,780.21,300.85,163.45999999999998,65.37,31.07,19.289999999999996,13.312954545454552,6.2931655844155845,3.679756493506492,9,10,19,9,14,12
user1_,sc,191,3142.857142857143,977.72,332.70000000000005,205.99,121.39999999999999,46.449999999999996,26.305000000000003,16.328074866310164,6.786911764705884,4.320066844919788,16,11,19,13,10,11
user1_,sc,192,2722.6890756302523,1000.67,403.69,258.24,133.57500000000002,69.64,32.5,17.658410493827137,6.451774691358024,5.225756172839507,9,7,14,10,8,13
user1_,sc,193,2537.81512605042,1065.86,377.26,235.54,129.45499999999998,62.254999999999995,37.08,19.218675496688736,7.1043543046357565,4.664089403973506,13,13,17,10,5,9
user1_,sc,194,3058.823529411765,829.59,352.41,133.67000000000002,75.92500000000001,40.589999999999996,23.465,13.125604395604395,6.316964285714282,3.5785989010988994,12,10,23,12,10,12
user1_,sc,195,2546.218487394958,1035.22,337.7,186.82999999999998,102.02,36.470000000000006,25.57,16.613366336633657,6.49782178217822,4.232970297029699,11,12,15,14,9,5
user1_,sc,196,2966.386554621849,884.16,311.71000000000004,279.16999999999996,113.525,36.10000000000001,24.995000000000005,13.575708215297457,5.829376770538239,3.9552407932011313,7,16,12,10,13,14
user1_,sc,197,3008.403361344538,1000.4299999999998,357.36,272.22,126.435,31.705000000000005,46.17500000000001,15.820181564245795,6.515293296089389,4.237234636871508,22,17,23,13,9,8
user1_,sc,198,2647.0588235294117,1049.3200000000002,394.23,225.03,141.66,37.510000000000005,31.400000000000006,16.904031746031762,6.521634920634921,4.590539682539681,9,7,14,10,8,9
user1_,sc,199,2630.2521008403364,809.75,307.56,140.2,105.835,30.885,25.450000000000003,13.11607028753993,5.450367412140572,3.2885143769968055,9,12,13,10,13,13
user1_,dc,200,5025.210084033613,1025.82,287.17,304.87,85.17500000000001,32.40999999999999,33.23,14.060367892976581,5.566321070234113,4.770769230769228,21,22,24,17,14,22
user1_,dc,201,5957.983193277311,821.78,344.29999999999995,227.41,89.11,49.35000000000001,36.68000000000001,11.51787729196052,5.618377997179125,4.562023977433004,20,14,30,22,16,25
user1_,dc,202,4050.420168067227,779.48,369.69000000000005,362.73,91.495,45.254999999999995,37.32500000000001,14.223869294605814,7.252800829875515,5.550373443983407,14,14,20,15,9,13
user1_,dc,203,3588.2352941176473,865.05,528.14,232.6,131.35000000000002,68.32499999999999,39.735,18.589531615925065,10.886100702576115,5.639976580796253,15,12,22,11,8,15
user1_,dc,204,3386.5546218487398,1067.45,449.82,260.13,142.485,62.625000000000014,28.9,22.485037220843672,11.03019851116625,6.1992183622828785,15,12,16,14,14,11
user1_,dc,205,4310.9243697479,1223.02,531.73,379.03,161.68,66.89,53.13,20.243187134502918,10.342007797270961,6.332007797270952,20,20,21,17,19,14
user1_,dc,206,3621.8487394957983,1179.75,542.12,414.55,162.04500000000002,101.95999999999998,96.49499999999999,20.957470997679803,10.961067285382825,7.204315545243616,19,16,20,12,5,6
user1_,dc,207,3815.126050420168,836.6700000000001,371.46000000000004,233.82,123.96500000000002,70.77000000000001,33.845,15.061079295154192,7.317940528634363,4.886839207048456,13,14,18,12,9,13
user1_,dc,208,4764.705882352941,951.54,353.70000000000005,308.9,131.195,42.995000000000005,50.995000000000005,14.36639329805996,6.184294532627866,5.170299823633158,19,27,21,10,15,12
user1_,dc,209,5403.361344537815,1014.71,350.04,321.35,128.785,63.690000000000005,41.379999999999995,17.065171073094877,6.5812130637636095,5.93825816485226,28,35,21,22,11,22
user1_,dc,210,5092.436974789916,1118.9,357.49,296.88,109.1,44.55499999999999,29.539999999999992,14.689942244224424,5.9267821782178185,4.870998349834985,19,28,21,18,14,16
user1_,dc,211,4991.596638655463,805.97,305.23,218.32999999999998,92.61999999999999,46.11,28.38,12.111153198653197,5.275117845117836,3.8588215488215485,29,24,30,17,19,20
user1_,dc,212,3470.5882352941176,1086.36,447.69,288.45,117.21499999999997,54.625,28.900000000000006,20.46530266343825,10.155217917675547,6.065145278450367,13,18,13,10,12,12
user1_,dc,213,3823.529411764706,1044.92,469.55000000000007,280.21000000000004,83.47000000000003,39.765,34.849999999999994,19.056681318681335,9.348978021978024,5.7165714285714255,18,11,24,18,12,13
user1_,dc,214,3890.7563025210084,1113.2800000000002,448.0,276.05999999999995,167.88,45.165,40.894999999999996,20.06949244060475,9.375248380129596,5.549244060475157,12,21,27,11,7,10
user1_,dc,215,3193.27731092437,1081.6,486.45,245.54999999999995,132.81,54.349999999999994,26.73,22.6771447368421,10.93705263157896,6.324052631578946,11,12,22,15,12,13
user1_,dc,216,5344.53781512605,871.52,286.5,269.53,98.325,40.31,38.239999999999995,15.987248427672961,5.9675000000000065,5.33313679245283,21,30,23,16,13,18
user1_,dc,217,4512.605042016807,964.66,338.56,321.53,117.795,37.355,44.589999999999996,16.51450651769087,6.6476908752327715,5.633407821229055,17,15,19,21,9,16
user1_,dc,218,1025.2100840336134,459.84000000000003,307.67999999999995,222.9,54.015,29.42,33.875,12.519918032786881,7.201721311475411,6.276639344262295,3,4,9,2,4,6
user1_,dc,219,11563.025210084033,1035.03,394.40999999999997,272.83000000000004,143.98,78.21499999999999,50.785000000000004,10.551511627906981,4.864484011627912,3.366115552325577,71,78,46,31,30,32
user1_,dc,220,3487.3949579831933,1106.75,484.01,258.3,106.07999999999998,59.05499999999999,29.939999999999998,21.997638554216888,10.624987951807237,5.373373493975901,15,12,20,17,14,11
user1_,dc,221,3487.3949579831933,1297.79,488.89,310.49,234.895,67.86999999999999,44.584999999999994,22.67185542168678,10.24959036144579,6.451180722891566,12,12,18,14,12,15
user1_,dc,222,3655.46218487395,1094.84,483.89,229.61,181.82499999999996,59.29499999999999,33.905,21.81772413793104,10.23066666666667,5.299367816091954,17,10,19,12,9,12
user1_,dc,223,3882.3529411764707,1230.1,623.54,353.64,108.33500000000004,46.235,42.35500000000001,21.816915584415582,10.767543290043285,6.359242424242432,20,18,18,14,12,18
user1_,dc,224,4361.344537815126,821.84,385.79999999999995,199.65,114.38,48.980000000000004,22.915,13.587360308285168,6.741946050096334,4.001329479768788,15,16,17,20,19,16
user1_,dc,225,5647.058823529412,908.3900000000001,383.18,281.8,109.21999999999997,65.49000000000001,38.67,13.900312500000009,6.36300595238095,5.337425595238095,33,25,26,22,16,20
user1_,dc,226,9579.83193277311,999.45,363.96000000000004,294.68,117.73500000000001,47.790000000000006,28.47500000000001,13.114605263157912,5.900692982456137,4.038662280701755,55,51,40,33,27,30
user1_,dc,227,4218.487394957983,901.79,305.85,276.05999999999995,134.67000000000002,30.549999999999997,45.40999999999999,16.135159362549793,5.823874501992032,5.467898406374498,19,18,17,18,11,18
user1_,dc,228,5798.319327731093,942.39,525.64,274.72,97.535,51.82,37.080000000000005,14.981311594202895,7.56649275362319,4.340499999999998,16,27,37,24,25,20
user1_,dc,229,3756.3025210084033,920.78,451.97,251.70999999999998,98.97,48.154999999999994,30.029999999999994,17.76609619686801,8.651085011185675,5.400838926174494,20,18,16,16,17,17
user1_,dc,230,4075.6302521008406,923.95,460.15,298.89,105.22499999999998,40.375,42.48,19.265030927835035,8.797443298969071,5.768855670103092,16,18,29,15,15,9
user1_,dc,231,3739.495798319328,868.47,376.15999999999997,281.92,88.595,37.69,44.650000000000006,17.002460674157316,8.286719101123596,5.57043820224719,18,10,19,14,13,12
user1_,dc,232,3420.168067226891,1175.9,496.64,311.03,108.66999999999999,56.214999999999996,30.944999999999993,22.939041769041765,11.039729729729718,6.502199017199021,15,14,15,12,12,8
user1_,dc,233,4000.0,1015.68,439.88,343.20000000000005,228.91,61.83,57.92,19.205724789915966,8.804317226890763,5.534044117647059,13,20,22,12,14,8
user1_,dc,234,5184.873949579832,861.45,410.83000000000004,299.74,141.39,56.735,47.150000000000006,14.60622366288493,7.258363047001618,5.431993517017823,20,30,31,17,17,14
user1_,dc,235,5798.319327731093,841.61,279.35999999999996,226.87,128.51,33.54,34.33,11.45709420289855,5.301224637681169,4.019152173913044,27,18,23,22,24,16
user1_,dc,236,3705.8823529411766,1090.7,450.01,270.69,149.81,62.89999999999999,49.529999999999994,19.488786848072547,9.047176870748299,5.841383219954652,15,12,21,15,10,14
user1_,dc,237,3554.621848739496,793.4000000000001,347.11,224.12,164.45999999999998,72.175,27.924999999999997,15.946087470449179,7.807470449172578,4.884929078014183,13,12,17,10,10,13
user1_,dc,238,3453.7815126050423,1074.8200000000002,477.59999999999997,314.15,133.24,52.035000000000004,30.364999999999988,19.2037104622871,8.88991484184914,5.433150851581506,12,11,14,13,10,15
user1_,dc,239,3823.529411764706,1014.16,508.73,297.42,113.40500000000003,47.825,44.035000000000004,18.40014285714285,8.939362637362644,5.951120879120882,15,22,22,18,14,13
user1_,dc,240,3957.983193277311,1141.29,473.75,287.66,148.865,43.275,29.695,18.830764331210187,8.772961783439492,5.012070063694262,17,12,17,16,11,13
user1_,dc,241,3882.3529411764707,1029.42,451.90999999999997,225.47000000000003,115.59999999999997,41.565,31.585,17.78884199134199,8.118095238095238,5.143549783549786,21,19,23,14,16,8
user1_,dc,242,3411.764705882353,1044.8000000000002,431.52,235.11,115.965,50.84,22.095000000000002,18.79402709359605,9.014150246305416,5.148214285714283,16,19,18,12,5,11
user1_,dc,243,3630.2521008403364,1152.83,477.65999999999997,321.78,110.08000000000004,61.49,53.925,21.876990740740755,10.01015046296296,5.939953703703707,19,14,24,17,12,7
user1_,dc,244,3495.7983193277314,1061.3999999999999,448.42,271.85,106.04999999999998,63.02,40.955,20.224038461538473,10.175961538461543,6.338004807692302,17,18,17,11,11,14
user1_,dc,245,4285.714285714286,959.3500000000001,428.59000000000003,273.74,100.09999999999998,35.25000000000001,38.42,16.37473529411764,7.727421568627458,4.944647058823537,12,13,36,19,15,16
user1_,dc,246,3504.201680672269,1355.96,527.3399999999999,315.79999999999995,127.745,45.99,41.565,22.235203836930456,10.28791366906475,6.402266187050362,12,16,17,15,13,9
user1_,dc,247,4294.117647058823,948.98,398.8,237.0,110.355,38.115,32.38,16.523649706457924,7.7162622309197655,4.911898238747557,19,23,22,19,8,12
user1_,dc,248,3865.546218487395,1084.53,469.18,255.0,101.47,73.94,35.795,17.677793478260874,8.542434782608698,5.623217391304348,16,13,23,10,8,19
user1_,dc,249,5848.73949579832,1018.01,432.37,263.18,88.805,45.285,37.625,13.371113505747129,5.977133620689653,3.4600071839080426,19,22,34,19,20,20
user1_,dc,250,3462.18487394958,849.73,432.5,221.81,104.19,51.364999999999995,34.91,15.451274271844643,8.56006067961165,5.21336165048544,12,10,18,11,8,17
user1_,dc,251,4134.453781512605,973.3900000000001,377.07,247.07,90.64000000000001,35.89,31.190000000000005,15.846778455284564,7.3970934959349615,4.688628048780489,18,10,25,17,15,11
user1_,dc,252,4294.117647058823,779.17,450.87,241.88,77.695,54.01500000000001,29.725,14.516722113502926,7.379363992172209,4.767681017612525,12,15,31,20,14,16
user1_,dc,253,4058.823529411765,1140.1399999999999,459.65999999999997,287.40999999999997,145.75500000000002,55.39,44.89,18.46563146997929,8.521024844720495,5.421863354037271,15,14,20,16,12,13
user1_,dc,254,3537.8151260504205,863.04,419.49,317.87,114.565,45.47,49.77499999999999,17.28688836104513,9.231080760095013,5.846199524940617,16,18,17,14,14,9
user1_,dc,255,4537.81512605042,1122.8,560.8499999999999,267.51,121.43,66.22500000000001,61.525,19.792425925925922,8.83821296296296,6.355074074074073,17,21,25,22,14,14
user1_,dc,256,4134.453781512605,1005.56,469.11,264.28,88.99000000000001,56.88000000000001,23.955,18.044258130081303,8.608536585365856,4.444837398373988,16,14,21,17,11,14
user1_,dc,257,5184.873949579832,1067.69,418.58000000000004,267.76,96.07,32.105,26.184999999999995,12.582941653160463,6.128614262560776,3.649254457050247,24,18,20,17,16,21
user1_,dc,258,3327.731092436975,1029.66,474.17999999999995,250.55,90.66499999999999,55.36,41.105000000000004,21.610656565656587,9.523383838383843,5.691565656565659,22,15,24,14,5,10
user1_,dc,259,3756.3025210084033,1078.6100000000001,460.81,266.16999999999996,160.4,56.64,31.71,20.235357941834465,9.244574944071596,5.798948545861298,11,15,15,14,11,13
user1_,dc,260,3151.2605042016808,1040.77,447.63,240.36,103.45500000000001,46.81500000000001,31.83,21.81765333333334,10.131613333333338,5.293439999999996,11,10,17,15,12,11
user1_,dc,261,4815.126050420168,1149.17,491.09,293.34000000000003,134.18499999999997,50.78,39.980000000000004,16.438420593368246,8.14979930191971,4.989956369982549,16,19,28,20,15,21
user1_,dc,262,4260.504201680673,977.48,380.74,299.37,130.765,52.855000000000004,30.484999999999985,16.028609467455617,7.576735700197236,5.336341222879677,17,16,18,15,15,17
user1_,dc,263,4252.100840336135,1235.78,545.6,289.0,177.885,65.31,29.939999999999998,19.313122529644268,9.852420948616595,5.000731225296446,18,17,15,15,14,19
user1_,dc,264,3470.5882352941176,1096.19,488.64000000000004,263.0,130.675,62.50000000000001,32.105,20.032796610169495,10.181828087167078,5.525169491525424,13,14,16,15,9,12
user1_,dc,265,3739.495798319328,1051.7,457.52,279.53999999999996,149.325,58.535,30.669999999999998,24.884438202247193,10.827011235955057,6.710044943820224,21,14,21,11,12,11
user1_,dc,266,3420.168067226891,899.0500000000002,427.0,291.81,96.01,60.120000000000005,43.09,19.325098280098292,9.379459459459467,5.98757985257985,15,11,18,15,12,10
user1_,dc,267,4042.016806722689,968.0799999999999,493.11,291.45000000000005,130.40000000000003,37.625,33.35499999999999,16.95231808731808,8.354729729729733,5.277650727650731,18,13,23,11,14,14
user1_,dc,268,3773.109243697479,1141.9099999999999,489.68999999999994,288.88,113.49499999999995,45.349999999999994,40.71,22.185890868596907,10.289487750556791,5.907683741648109,16,13,17,15,7,12
user1_,dc,269,3655.46218487395,1099.31,507.27,269.34,150.025,54.11,25.48,21.06387356321839,10.387643678160936,5.475183908045974,18,14,24,15,13,18
user1_,dc,270,3521.008403361345,1309.02,496.09999999999997,296.44,133.14999999999998,37.44500000000001,31.64499999999999,23.468937947494055,10.029749403341285,5.791897374701669,11,12,23,13,8,10
user1_,dc,271,3193.27731092437,1113.5900000000001,460.39,315.68,217.65,78.215,44.095,22.984921052631567,10.796631578947371,5.9315,16,17,25,10,8,12
user1_,dc,272,4235.294117647059,1042.29,480.35,246.76999999999998,136.63,79.59,32.805,17.07683531746031,8.083839285714287,4.8815972222222275,14,13,27,16,16,13
user1_,dc,273,4092.4369747899163,838.3800000000001,452.02,254.03000000000003,93.23499999999999,48.584999999999994,33.81,17.171529774127315,9.145215605749483,5.064373716632438,20,15,32,21,12,18
user1_,dc,274,3361.3445378151264,1076.36,420.40999999999997,263.74,100.58500000000001,59.78,34.239999999999995,20.556949999999986,9.904400000000004,6.084887499999993,16,11,17,13,12,16
user1_,dc,275,3722.6890756302523,1072.08,472.77,377.62,183.445,90.48499999999999,47.945,23.511297968397276,11.770857787810387,6.821433408577878,20,23,21,12,7,11
user1_,dc,276,7310.9243697479,1016.41,451.36,351.32000000000005,264.25,53.435,37.265,16.10978160919539,7.509114942528735,4.737511494252867,32,26,41,16,21,27
user1_,dc,277,6327.731092436975,1059.02,538.45,358.4,170.44000000000003,60.940000000000005,47.39,15.0275166002656,7.302131474103596,4.395677290836655,34,30,49,17,18,25
user1_,dc,278,3605.042016806723,1011.6600000000001,451.48,241.51999999999998,133.67000000000002,45.225,24.505000000000003,18.907237762237763,9.0758275058275,5.315920745920747,11,12,19,14,11,10
user1_,dc,279,3781.512605042017,929.3799999999999,406.06,274.9,112.705,39.185,29.814999999999998,17.292755555555548,8.094588888888891,5.33077777777778,15,18,18,19,13,14
user1_,dc,280,3411.764705882353,1314.6399999999999,538.94,337.46000000000004,143.28,63.265,24.565,21.957623152709356,10.613620689655182,6.797623152709359,21,14,17,15,8,15
user1_,dc,281,4008.403361344538,1039.73,439.27,326.16999999999996,101.315,65.34,42.6,17.924517819706498,7.955209643605879,6.298417190775676,15,16,17,17,8,10
user1_,dc,282,4050.420168067227,1285.7,505.68,272.40000000000003,176.365,59.175000000000004,27.59,19.84147302904565,9.412033195020753,4.916504149377597,13,15,25,16,19,19
user1_,dc,283,3882.3529411764707,918.76,430.78999999999996,259.7,133.60999999999999,53.954999999999984,35.12499999999999,18.028268398268402,8.832175324675315,4.847348484848484,18,17,23,21,12,14
user1_,dc,284,5680.672268907563,1060.9099999999999,497.37,263.37,119.47499999999994,38.084999999999994,36.835,14.89789201183432,6.71562869822485,5.065399408284022,36,18,26,23,18,25
user1_,dc,285,4344.53781512605,1098.03,529.73,299.98,126.10000000000001,57.88999999999997,21.665,18.250261121856884,8.786924564796903,5.216508704061896,16,17,16,17,15,17
user1_,dc,286,8084.033613445378,1019.1700000000001,368.11,289.13,151.215,63.995,44.525000000000006,17.274516632016642,7.920784823284823,5.091257796257797,36,40,44,30,26,24
user1_,dc,287,3907.563025210084,919.7399999999999,412.23,275.76,90.79,40.86500000000001,34.12,16.247043010752684,8.200677419354838,5.265236559139782,19,15,20,19,11,10
user1_,dc,288,4252.100840336135,854.37,392.46,279.42,83.74,56.57999999999999,42.91,14.293567193675884,7.2789328063241125,5.550602766798416,18,24,28,14,13,12
user1_,dc,289,3831.932773109244,962.4000000000001,396.55,231.81,122.34500000000001,46.45000000000001,30.185000000000002,17.99105263157895,8.113662280701758,5.334561403508773,18,13,16,21,19,15
user1_,dc,290,3739.495798319328,1019.78,469.35999999999996,241.76,99.72999999999999,45.74499999999999,37.325,18.149393258426983,9.436775280898882,5.493730337078654,11,13,28,11,8,12
user1_,dc,291,3890.7563025210084,1072.57,460.45,257.14,130.55499999999995,45.505,28.26,18.67671706263499,9.038002159827215,5.502894168466522,17,15,19,15,16,14
user1_,dc,292,3739.495798319328,960.2700000000001,439.57,208.32,124.11500000000004,63.050000000000004,32.19499999999999,17.968033707865168,8.11426966292135,4.651494382022471,16,12,19,11,5,15
user1_,dc,293,4537.81512605042,1039.19,328.0,368.17,131.40500000000003,36.89500000000001,47.27,18.9008425925926,7.518175925925921,7.0843611111111136,21,24,19,15,11,19
user1_,dc,294,3630.2521008403364,974.67,416.56,283.27,98.29499999999999,56.305,28.045,18.11207175925927,8.893703703703707,5.33818287037037,12,10,26,17,12,11
user1_,dc,295,4075.6302521008406,1090.88,523.69,272.46,93.715,73.52000000000001,31.07,18.0351237113402,8.339206185567015,4.4712371134020605,14,13,22,19,9,15
user1_,dc,296,3436.9747899159665,1277.03,545.22,271.3,118.96000000000001,59.11,29.634999999999998,22.764926650366746,11.726210268948662,5.812151589242051,14,11,18,14,19,10
user1_,dc,297,3739.495798319328,981.75,431.39,257.94000000000005,104.49000000000001,68.85000000000001,39.309999999999995,18.961112359550565,9.461089887640455,5.535561797752808,16,11,21,18,11,12
user1_,dc,298,4319.327731092437,881.53,420.72,192.93,69.37000000000002,56.980000000000004,22.46,14.605525291828792,7.191001945525293,3.756381322957199,22,15,30,18,13,18
user1_,dc,299,5596.638655462185,1214.2900000000002,485.22999999999996,279.54,137.84500000000006,48.34000000000001,31.00500000000001,17.64945195195196,7.719564564564564,4.48415165165165,24,22,35,17,23,20
