participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
P1_,ch,0,1403.3613445378153,998.1700000000001,592.28,169.32,105.375,131.77499999999998,28.23,22.4143113772455,11.389940119760475,5.445059880239521,3,2,12,2,4,4
P1_,ch,1,1445.3781512605042,925.23,571.83,230.34,113.16000000000003,129.3,46.905,21.723343023255808,12.288459302325577,6.331540697674419,10,4,14,3,3,3
P1_,ch,2,1184.873949579832,1021.79,444.15,295.71999999999997,195.77,85.725,38.545,27.14333333333333,12.910212765957448,7.215319148936172,7,6,12,5,5,5
P1_,ch,3,941.1764705882354,1116.09,416.99,190.37,130.98000000000002,45.47,35.25,27.910937500000014,11.896250000000007,5.828526785714287,4,4,1,6,5,2
P1_,ch,4,1361.3445378151262,952.8199999999999,428.96,230.59000000000003,122.13,56.455000000000005,49.315,23.19888888888889,11.767067901234563,5.783765432098768,12,12,14,5,6,4
P1_,ch,5,1453.781512605042,1003.73,521.55,245.79,146.76,74.98,32.010000000000005,31.015289017341036,13.387341040462434,6.592832369942197,13,14,18,6,5,8
P1_,ch,6,1495.7983193277312,994.3900000000001,506.59000000000003,270.27,124.45000000000002,84.17,42.57000000000001,23.860196629213483,11.825056179775286,6.168426966292131,8,10,16,10,7,9
P1_,ch,7,1176.4705882352941,932.25,420.23,168.57999999999998,126.16,60.72999999999999,26.915,22.77357142857144,10.804535714285716,4.868285714285714,7,5,5,5,3,3
P1_,ch,8,1193.2773109243699,998.47,560.67,232.67000000000002,142.3,75.225,41.839999999999996,25.904260563380294,13.400140845070425,6.0067605633802765,5,4,5,3,5,3
P1_,ch,9,848.7394957983194,883.0,275.82,115.23,74.94999999999999,33.87,15.96,22.018217821782198,7.982623762376234,4.888960396039603,4,4,4,2,3,1
P1_,ch,10,1260.5042016806724,924.5,321.47,116.34,100.64499999999998,50.260000000000005,17.735000000000003,20.184433333333327,7.244533333333336,4.4936333333333325,3,3,2,2,4,4
P1_,ch,11,386.5546218487395,1033.6999999999998,429.08,148.44,102.175,49.040000000000006,28.409999999999997,37.42445652173913,16.03467391304347,7.49119565217391,2,2,3,1,0,2
P1_,ch,12,1294.1176470588236,1006.71,385.92999999999995,205.27,127.81,60.60499999999999,31.099999999999994,27.26230519480519,11.15357142857142,6.209512987012986,7,3,2,6,6,4
P1_,ch,13,1680.6722689075632,915.04,587.65,190.85000000000002,120.66500000000002,82.63999999999999,33.265,24.664399999999986,11.573749999999988,5.0908750000000005,14,4,10,6,5,5
P1_,ch,14,1184.873949579832,1219.8400000000001,559.38,271.36,155.67,69.82500000000002,51.39,30.25712765957447,13.581950354609935,7.940460992907803,4,4,18,6,0,5
P1_,ch,15,1512.6050420168067,1261.7199999999998,476.74,246.08999999999997,209.595,57.830000000000005,31.954999999999995,26.458027777777772,10.854055555555552,5.40402777777778,12,11,12,5,6,4
P1_,ch,16,1184.873949579832,965.8199999999999,294.99,193.12,119.87,51.08999999999999,26.58,23.72762411347517,10.02382978723404,5.149858156028368,6,3,2,5,4,4
P1_,ch,17,1672.2689075630253,893.6100000000001,462.28,151.60999999999999,77.60500000000003,102.295,31.005,17.589170854271345,9.126507537688445,4.603869346733669,12,13,20,6,4,6
P1_,ch,18,1470.5882352941178,1013.37,402.28999999999996,212.89,109.52999999999999,52.155,22.765,21.3042,9.801999999999998,4.551028571428569,12,12,19,7,7,5
P1_,ch,19,983.1932773109244,923.28,584.3499999999999,199.95,208.40499999999997,82.42999999999999,37.78000000000001,27.716452991453,13.918162393162392,6.306965811965815,6,4,10,2,1,3
P1_,sc,20,2268.90756302521,1514.47,667.36,268.74,219.20499999999998,93.205,51.574999999999996,36.416888888888856,16.625203703703704,8.29790740740741,14,14,18,9,2,12
P1_,sc,21,2403.361344537815,1543.46,684.3299999999999,296.44,297.90999999999997,194.305,49.165,34.63057692307691,15.527989510489508,6.267325174825174,12,14,21,8,6,5
P1_,sc,22,4109.243697478992,1346.37,632.45,335.82,195.52499999999998,127.75,52.765,25.46469325153374,11.82209611451942,6.266370143149287,19,8,39,18,15,18
P1_,sc,23,3638.655462184874,1421.38,623.8399999999999,249.75,179.59500000000003,128.475,76.47999999999999,25.26936489607392,11.406143187066975,5.605658198614321,28,23,39,12,10,11
P1_,sc,24,2327.731092436975,1406.98,685.1800000000001,278.08,268.21999999999997,91.215,57.864999999999995,35.137960288808664,16.90539711191336,7.229386281588447,12,12,24,11,5,7
P1_,sc,25,1478.9915966386554,1499.1999999999998,647.34,218.69,252.71499999999997,100.185,41.565,34.23857954545454,15.477528409090915,6.341875000000003,3,6,20,7,6,4
P1_,sc,26,907.5630252100841,866.0899999999999,436.71000000000004,73.86,78.28000000000003,49.775000000000006,10.434999999999999,16.95824074074074,9.550833333333337,3.0562037037037024,2,4,3,1,0,2
P1_,sc,27,2647.0588235294117,1418.76,643.74,249.39,159.42499999999998,66.03999999999999,49.92999999999999,30.149539682539682,13.763333333333348,7.236190476190475,16,12,19,7,10,16
P1_,sc,28,2605.0420168067226,1530.09,620.97,275.39,214.35500000000002,80.17000000000002,64.61,33.825935483870985,14.508387096774186,8.546967741935477,5,10,25,8,10,8
P1_,sc,29,4378.151260504202,1496.0900000000001,722.4200000000001,265.87,225.82999999999998,104.245,50.14,30.809865642994236,14.786142034548941,7.2198848368522075,11,14,16,15,11,20
P1_,sc,30,2823.529411764706,1452.21,732.73,253.47000000000003,219.35999999999999,106.75,32.99,32.41894345238095,15.209821428571429,6.69648809523809,21,22,22,13,8,13
P1_,sc,31,2310.924369747899,1245.12,645.4399999999999,224.86,186.555,87.555,36.65,31.95883636363638,15.167818181818184,6.508309090909092,8,8,19,4,5,10
P1_,sc,32,2142.857142857143,1452.94,613.95,187.44,179.60000000000002,131.68,34.515,36.437549019607836,16.71513725490196,6.335215686274507,23,9,15,5,6,10
P1_,sc,33,2756.3025210084033,1295.54,623.35,277.59000000000003,176.48,129.76,67.9,29.468948170731732,12.817317073170729,7.388323170731704,20,17,32,9,3,13
P1_,sc,34,2369.747899159664,1413.94,692.1400000000001,226.01000000000002,231.535,101.71500000000002,44.129999999999995,37.540354609929054,16.734450354609926,7.088776595744679,17,18,25,10,5,13
P1_,sc,35,2983.1932773109247,1384.52,672.1800000000001,332.77,189.115,87.88999999999999,56.64,31.128873239436608,13.847352112676052,6.337943661971827,19,21,18,10,7,11
P1_,sc,36,2596.638655462185,1220.83,624.02,288.03,192.015,81.33000000000001,46.57000000000001,27.82176375404534,13.676132686084147,6.111262135922327,8,8,29,8,5,9
P1_,sc,37,4638.6554621848745,1393.74,690.79,265.14,192.385,97.595,34.550000000000004,24.504954710144943,12.263994565217388,5.807336956521737,32,27,48,19,14,17
P1_,sc,38,2714.285714285714,1383.73,713.26,267.7,202.32999999999998,100.94999999999997,52.61500000000001,29.906578947368416,14.732941176470574,6.586764705882349,15,18,26,6,6,9
P1_,sc,39,2764.7058823529414,1423.1599999999999,643.49,246.76999999999998,175.87,93.89999999999999,42.845,26.648966565349546,12.382249240121581,4.891322188449849,5,5,16,10,5,8
P1_,dc,40,4571.428571428572,1331.9099999999999,658.39,282.15999999999997,183.86999999999998,104.89000000000003,72.785,25.147509191176447,13.335477941176467,6.7737224264705835,18,22,39,16,14,11
P1_,dc,41,4966.3865546218485,1155.3899999999999,607.72,322.08000000000004,182.31,90.70000000000002,67.38499999999999,23.938291032148875,13.014839255499147,6.691878172588839,32,29,35,14,17,11
P1_,dc,42,4159.663865546218,1378.97,572.3199999999999,223.26,201.295,86.06,45.625,27.308080808080813,12.454808080808075,5.7793232323232315,28,28,33,10,12,10
P1_,dc,43,4470.588235294118,1566.71,705.87,300.23,195.555,140.38,46.20499999999999,28.46688909774432,14.222509398496243,7.0373966165413515,19,17,38,20,13,15
P1_,dc,44,4621.848739495798,1360.6,741.45,376.95,189.575,179.165,76.565,33.013218181818196,16.170663636363628,8.472572727272725,35,27,36,10,5,12
P1_,dc,45,5126.050420168068,1392.6999999999998,603.14,272.70000000000005,197.48000000000002,126.4,45.93,25.708360655737717,14.51422131147543,6.648393442622947,14,8,32,18,13,18
P1_,dc,46,3596.638655462185,1606.51,723.8199999999999,291.44,169.31,136.685,48.525000000000006,33.769731308411245,17.452009345794398,7.22651869158878,14,18,2,11,9,17
P1_,dc,47,3747.8991596638657,1522.8200000000002,872.98,310.24,207.60999999999999,153.72,65.005,39.023923766816154,19.763699551569513,7.950448430493267,21,13,8,13,8,15
P1_,dc,48,5302.5210084033615,1380.6100000000001,683.9000000000001,280.64,216.52,76.69,48.15500000000001,25.17468304278927,12.34266244057052,6.909239302694132,29,29,11,20,19,24
