participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
P6_,dc,49,5915.966386554622,1099.12,447.94,281.37,100.82999999999998,55.545000000000016,52.92,16.151051136363645,8.657400568181814,6.0899786931818225,29,15,8,24,16,17
P6_,dc,50,4823.529411764706,1317.69,456.48999999999995,328.42999999999995,101.07499999999999,48.46000000000001,42.025000000000006,19.83096689895471,9.019904181184678,7.272290940766551,28,24,29,13,19,9
P6_,dc,51,4445.378151260505,1178.1,497.37,273.37,107.54500000000002,77.275,44.765,19.99464083175804,9.70131379962193,7.223204158790174,22,24,31,20,16,13
P6_,dc,52,4974.789915966387,1276.92,468.69000000000005,327.88,109.83500000000001,73.06,51.545,18.99727195945947,9.146875000000005,7.63768581081081,21,12,37,22,13,11
P6_,dc,53,5983.193277310925,1177.0,391.84000000000003,316.11,110.07999999999998,57.315000000000005,40.500000000000014,20.00900983146066,8.347612359550556,6.417619382022477,35,46,46,23,15,15
P6_,dc,54,4823.529411764706,1267.8899999999999,457.81999999999994,310.66999999999996,149.385,85.91,51.575,21.33746515679442,10.326411149825786,7.114189895470394,27,11,21,14,12,15
P6_,dc,55,4663.865546218488,1248.17,413.94,334.40999999999997,121.60999999999999,59.08500000000001,37.505,18.91781981981982,9.116945945945941,6.407702702702707,27,21,29,14,12,18
P6_,dc,56,4596.638655462185,1343.33,479.54999999999995,337.71,105.56,91.67499999999998,71.96,22.48950639853749,10.831234003656295,8.057577696526495,29,9,28,14,12,8
P6_,dc,57,5033.6134453781515,1203.98,413.15000000000003,313.91,128.635,103.36500000000001,93.11,18.27944908180299,9.566577629382307,7.633430717863106,34,25,30,19,11,11
P6_,dc,58,4781.512605042017,1189.0300000000002,457.83000000000004,357.11,121.855,67.41499999999999,58.684999999999995,19.590184534270627,10.05062390158172,7.602513181019334,41,34,31,15,17,19
P6_,dc,59,4436.9747899159665,1256.53,518.86,328.13,134.365,79.495,41.62499999999999,21.99096590909089,10.442973484848489,7.208428030303034,11,4,18,12,13,21
