1.22	-0.12	-16.60
-6.53	-1.16	-18.74
-8.97	-2.69	-19.90
-11.78	-4.64	-18.43
-19.71	-2.81	-13.24
-26.67	-0.12	-5.49
-28.93	0.79	3.78
-26.18	-0.79	11.35
-19.23	-2.75	13.98
-10.25	-3.48	12.82
-1.95	-4.15	12.63
4.58	-5.92	15.50
7.87	-9.16	19.23
6.90	-12.57	20.75
3.36	-14.71	19.29
0.18	-15.50	16.66
-0.92	-15.62	15.56
-1.16	-17.27	17.58
-2.01	-21.42	21.73
-5.68	-27.59	26.00
-11.17	-36.01	29.72
-17.03	-45.90	33.69
-26.49	-56.21	39.37
-41.20	-65.98	46.75
-56.34	-75.01	54.02
-64.94	-88.81	59.63
-63.11	-89.90	54.08
-60.85	-91.98	44.19
-58.29	-98.69	34.18
-52.31	-108.28	26.67
-29.11	-121.95	17.03
-6.84	-123.29	7.02
10.25	-122.31	-7.93
8.67	-119.81	-20.94
-5.43	-116.70	-25.57
-20.94	-113.40	-21.67
-34.42	-110.05	-13.73
-45.96	-106.81	-6.96
-53.77	-103.70	-3.17
-56.95	-99.98	-0.73
-56.64	-94.67	1.28
-50.72	-87.34	1.34
-38.27	-74.40	-2.56
-30.46	-54.50	-8.85
-32.23	-37.66	-11.66
-33.51	-31.19	-9.16
-31.31	-31.37	-5.31
-28.14	-32.90	-2.75
-26.12	-33.20	-1.04
-26.79	-31.37	0.92
-29.30	-27.77	3.36
-30.33	-23.56	5.62
-26.25	-20.26	6.53
-18.07	-18.19	5.80
-8.36	-14.40	5.19
-9.89	-13.67	7.02
-12.70	-14.10	8.12
-18.43	-16.36	5.80
-45.47	-29.48	0.67
-59.08	-36.44	-1.65
-69.09	-41.69	-5.43
-69.21	-44.07	-7.93
-58.17	-42.24	-8.12
-43.88	-37.23	-7.51
-34.06	-31.56	-7.14
-28.99	-26.55	-7.51
-22.95	-17.82	-9.83
-18.80	-14.34	-11.23
-16.05	-12.33	-11.29
-16.24	-11.84	-9.22
-18.07	-12.15	-6.35
-19.17	-12.88	-4.46
-16.85	-13.06	-4.09
-6.77	-10.25	-5.43
-3.85	-9.16	-6.29
-2.26	-8.73	-6.47
-1.28	-8.48	-6.71
-0.31	-7.93	-7.75
0.73	-6.47	-8.79
1.46	-4.15	-10.01
1.16	-1.46	-12.08
-0.49	0.98	-14.59
-1.16	3.11	-17.40
2.26	5.19	-19.47
8.42	8.61	-19.17
13.73	12.27	-16.91
17.15	14.16	-15.44
18.86	14.83	-15.50
20.14	15.26	-16.36
22.89	16.36	-19.96
25.76	20.32	-23.19
32.29	21.06	-23.19
44.01	22.83	-23.62
59.39	25.51	-26.79
80.14	28.69	-32.78
104.43	33.94	-38.45
124.82	42.60	-40.71
138.67	53.83	-38.94
148.50	66.53	-38.82
161.25	79.53	-46.81
179.14	93.32	-57.25
198.18	109.19	-60.61
216.37	125.79	-57.98
238.10	140.26	-56.21
272.52	153.81	-58.29
374.94	186.89	-68.97
413.27	199.95	-72.69
424.74	202.88	-71.84
410.34	194.82	-65.37
380.07	182.50	-55.48
342.35	167.97	-47.67
304.02	143.74	-41.75
266.48	112.61	-30.94
181.27	71.72	-0.55
54.14	35.52	25.63
11.78	24.78	35.22
-58.17	-1.95	54.57
-81.85	-17.70	58.17
-113.71	-35.46	60.91
-161.38	-53.59	66.89
-219.06	-70.92	76.48
-280.64	-86.98	87.83
-345.95	-102.17	100.28
-417.48	-117.19	114.93
-486.39	-131.90	131.96
-539.55	-144.71	149.35
-625.18	-154.97	188.54
-609.99	-145.39	192.02
-565.43	-133.00	187.87
-509.28	-122.50	175.72
-454.22	-117.19	156.86
-398.99	-118.29	134.40
-342.77	-123.17	113.28
-292.24	-124.82	98.94
-250.00	-117.92	92.41
-212.34	-103.76	88.07
-175.35	-87.65	80.63
-136.90	-73.30	70.19
-101.44	-62.56	60.24
-75.62	-54.87	52.61
-60.24	-46.45	46.26
-54.93	-36.80	39.61
-57.68	-34.61	33.20
-62.26	-43.70	32.78
-47.67	-49.56	41.14
-3.72	-40.34	49.99
48.95	-23.93	50.60
90.58	-13.73	43.09
114.14	-11.05	32.23
126.16	-10.38	21.48
136.60	-8.97	13.73
151.49	-7.32	10.25
169.56	-4.09	8.97
184.39	2.01	8.24
193.85	8.97	6.84
201.90	13.98	4.70
210.51	16.48	2.75
214.84	18.19	1.04
211.24	19.47	-0.92
202.15	18.74	-2.44
194.34	16.11	-3.05
191.89	13.18	-4.15
186.10	11.29	-6.29
169.80	11.23	-7.39
148.13	13.37	-6.59
130.55	17.27	-4.58
124.39	21.24	-1.65
128.05	27.40	3.54
139.10	38.70	10.93
145.26	47.73	12.02
138.24	46.33	2.69
91.98	19.41	-3.17
68.05	5.55	2.01
64.15	1.46	4.52
73.49	1.16	6.71
92.47	5.25	7.20
114.14	10.25	5.37
132.32	12.45	1.10
142.52	13.12	-4.58
150.45	12.88	-10.01
159.00	9.77	-15.56
163.76	8.42	-21.36
188.66	17.03	-32.59
228.64	54.81	-34.30
231.63	78.43	-30.09
226.62	98.88	-28.32
229.61	116.15	-33.08
239.99	132.20	-42.79
