-10.25	21.85	-20.45
-10.25	21.85	-20.45
-19.04	23.50	-16.17
-28.26	26.86	-13.43
-32.35	29.54	-14.34
-30.82	30.15	-19.10
-28.02	30.03	-26.25
-29.54	31.68	-32.35
-35.64	36.38	-33.94
-38.27	42.11	-31.25
-18.98	43.27	-23.86
-18.62	36.19	-20.81
-46.26	28.93	-33.81
-30.94	29.72	-38.39
-22.58	31.56	-37.23
-27.22	32.47	-37.35
-45.04	32.84	-38.88
-66.28	34.12	-39.37
-78.55	36.07	-37.48
-73.91	36.13	-33.02
-56.88	33.45	-25.94
-39.73	30.27	-17.82
-29.30	28.69	-12.02
-24.66	26.67	-10.25
-22.83	22.71	-9.58
-20.87	18.49	-7.26
-14.40	15.87	-4.52
-4.27	14.40	-1.83
1.59	14.16	2.01
-1.34	15.87	5.31
-15.56	20.87	-2.44
-19.35	28.14	-19.84
-20.02	33.69	-25.63
-20.63	39.49	-27.95
-16.72	43.21	-25.63
-3.36	42.24	-21.48
20.02	37.11	-18.49
43.70	31.37	-14.22
56.95	29.48	-6.90
59.39	33.57	0.06
56.40	41.99	2.69
53.59	50.17	1.65
54.38	54.50	1.40
61.52	55.60	6.90
75.68	57.13	20.87
91.49	59.94	40.41
100.16	59.69	56.76
97.90	52.61	62.81
87.71	39.86	58.72
74.52	28.14	51.09
61.22	22.58	45.84
48.03	21.97	42.60
35.89	22.09	40.53
27.28	20.69	42.11
23.32	17.52	47.73
22.64	12.45	54.63
22.40	6.65	61.16
19.17	1.53	67.57
-1.34	-4.94	64.64
-42.66	-21.85	41.56
-69.70	-35.95	38.64
-92.29	-50.48	42.54
-108.58	-64.03	51.57
-117.31	-76.60	60.97
-116.64	-87.89	61.22
-109.44	-96.13	47.30
-104.43	-99.49	29.42
-121.95	-96.01	22.58
-141.42	-95.76	24.84
-154.48	-97.72	25.15
-150.57	-98.75	24.90
-132.87	-97.17	22.95
-115.23	-89.60	22.46
-104.13	-75.38	26.49
-93.02	-63.35	27.95
-75.74	-61.10	20.69
-55.18	-65.00	9.28
-38.82	-65.92	1.83
-30.76	-59.57	-0.06
-28.87	-47.73	1.77
-24.48	-33.94	6.77
-9.64	-22.09	16.11
16.42	-14.77	29.60
52.00	-11.41	44.62
95.03	-9.28	60.36
140.69	-6.53	78.06
182.01	-4.03	96.25
210.63	-3.48	111.57
221.74	-4.58	122.31
216.25	-4.94	128.42
198.30	-1.77	127.69
158.63	10.19	98.14
150.39	11.47	76.42
149.96	9.22	59.39
156.13	6.29	50.29
167.42	4.21	50.29
178.77	3.11	58.41
185.06	2.14	70.37
186.58	0.67	80.93
185.06	-1.40	86.67
177.37	-3.97	83.31
163.57	-5.31	66.28
151.98	-4.82	39.31
152.47	-4.39	13.24
167.18	-5.74	-3.91
196.90	-13.55	-4.70
189.33	-14.34	12.08
176.51	-3.97	43.33
173.10	18.80	94.36
184.39	40.89	144.65
196.23	45.72	162.11
188.48	29.17	142.33
162.35	1.71	106.20
100.04	-27.71	50.84
48.46	-4.15	18.01
39.67	9.95	12.45
49.74	14.89	19.53
69.70	11.54	37.35
89.29	6.29	55.73
105.59	3.91	65.37
118.90	4.64	65.73
127.62	6.23	61.22
128.05	6.53	54.75
115.97	5.19	47.55
