8.42	-0.49	-7.45
9.46	0.37	-6.71
8.79	0.12	-6.04
6.04	-1.59	-5.55
3.23	-3.66	-5.19
1.28	-4.88	-4.88
0.31	-4.88	-4.94
1.22	-4.15	-5.80
4.03	-3.66	-7.20
7.63	-4.15	-8.36
11.11	-5.37	-8.85
13.55	-5.86	-8.48
15.62	-3.97	-6.04
16.78	-5.25	-6.29
18.31	-9.16	-8.48
20.39	-13.79	-11.66
23.56	-16.85	-14.28
28.08	-17.58	-15.26
33.02	-16.30	-14.89
36.62	-13.24	-13.92
38.94	-9.70	-13.31
46.63	-11.05	-16.05
54.02	-18.62	-21.55
54.08	-17.64	-23.93
50.96	-13.06	-26.12
45.78	-6.35	-28.63
40.22	0.24	-32.41
36.32	4.52	-38.02
34.73	5.98	-45.23
33.75	7.26	-52.00
32.23	10.01	-56.27
30.88	13.06	-57.01
28.99	14.89	-54.26
26.49	16.42	-49.87
24.78	19.29	-46.26
23.93	23.32	-44.74
22.71	27.40	-45.47
18.43	33.57	-52.19
16.97	35.34	-57.19
19.17	36.01	-61.89
24.35	35.95	-63.84
23.32	35.64	-52.49
17.64	35.52	-45.23
15.08	35.64	-42.11
15.75	38.27	-42.72
17.58	45.53	-44.86
20.08	55.79	-46.45
19.78	65.61	-44.98
13.43	72.57	-38.70
6.35	74.77	-29.97
0.12	66.71	-17.09
-8.85	61.58	-14.04
-42.97	55.66	-7.45
-57.62	52.73	-1.89
-67.02	49.19	16.60
-50.84	57.86	46.08
-36.07	60.55	60.55
-19.78	59.69	73.06
15.26	51.21	90.09
30.33	46.94	90.70
39.31	43.40	85.02
38.51	39.43	73.79
27.40	37.05	63.29
13.31	38.76	63.42
7.93	42.24	76.66
18.19	42.72	93.57
36.07	38.51	102.78
46.94	32.84	102.23
48.65	29.66	97.66
48.46	27.65	93.57
50.66	22.52	89.23
50.17	14.16	82.52
40.28	6.35	76.29
26.00	1.95	75.13
17.09	0.79	77.70
12.39	0.24	78.55
1.65	-2.62	75.13
-17.88	-8.91	68.54
-33.57	-17.46	61.16
-34.67	-25.33	54.32
-24.90	-31.13	49.07
-14.65	-37.35	45.53
-13.98	-44.92	40.28
-19.84	-47.30	30.46
-8.36	-35.71	11.90
1.16	-37.54	9.22
0.73	-30.88	9.22
-11.17	-20.94	11.29
-20.69	-17.40	12.88
-19.78	-19.23	9.03
-8.00	-21.55	1.34
6.53	-23.56	-4.52
17.27	-27.59	-6.35
18.98	-34.79	-4.39
-38.64	-58.47	8.54
-82.64	-69.64	12.33
-116.70	-75.81	8.42
-135.31	-76.42	0.00
-136.66	-72.75	-5.55
-123.23	-67.50	-6.71
-102.11	-62.68	-4.52
-78.92	-57.50	0.49
-58.04	-51.03	5.31
-44.62	-44.86	5.00
-40.53	-41.50	-2.08
-40.71	-42.18	-10.74
-39.37	-45.35	-13.85
-34.79	-48.65	-9.22
-24.41	-49.87	-0.79
-12.21	-48.03	5.80
-12.33	-44.13	7.69
-26.55	-39.06	5.86
-41.44	-34.42	1.77
-57.43	-34.42	-15.87
-66.89	-44.74	-26.67
-68.91	-51.45	-21.91
-67.99	-55.66	-14.04
-68.12	-57.50	-7.93
-74.22	-58.96	-5.80
-86.85	-61.52	-6.16
-97.41	-66.04	-7.69
-97.11	-72.69	-10.68
-92.10	-80.08	-14.83
-91.67	-86.61	-18.13
-95.95	-90.64	-19.47
-123.66	-91.31	-22.03
-152.89	-90.82	-23.44
-180.79	-90.15	-23.19
-193.12	-89.05	-22.95
-188.54	-88.38	-26.25
-178.34	-90.21	-33.39
-172.73	-96.31	-39.06
-172.67	-104.55	-37.90
-176.88	-109.80	-29.11
-182.80	-109.07	-15.01
-169.68	-96.44	7.32
-117.00	-81.91	1.16
-83.92	-73.67	-11.84
-94.97	-74.83	-13.18
-102.78	-73.43	-10.56
-106.20	-70.31	-8.73
-102.91	-67.32	-8.73
-94.36	-66.10	-9.52
-86.24	-66.35	-8.97
-73.49	-62.87	-1.53
-66.10	-56.70	2.08
-61.77	-50.42	2.26
-63.05	-48.03	-3.42
-69.03	-51.70	-13.79
-77.45	-59.63	-23.32
-86.79	-67.57	-27.28
-95.09	-71.90	-25.70
-99.67	-71.53	-20.81
-99.55	-67.32	-15.01
-91.92	-53.10	-8.24
-82.76	-45.72	-10.19
-70.31	-39.86	-16.30
-60.67	-37.66	-24.54
-54.44	-41.44	-30.82
-51.09	-49.56	-33.08
-54.26	-56.76	-32.47
-63.96	-58.96	-31.31
-75.81	-55.85	-30.52
-84.84	-50.48	-30.46
-88.44	-47.18	-31.49
-89.60	-48.03	-32.35
-91.19	-51.94	-32.17
-90.94	-55.73	-32.41
-87.16	-57.62	-33.81
-83.50	-57.19	-34.42
-85.39	-53.04	-32.41
-90.64	-44.80	-29.36
-91.74	-36.01	-28.20
-86.55	-30.88	-29.66
-77.64	-30.88	-32.41
-68.36	-34.91	-34.12
-63.29	-41.08	-33.75
-66.47	-48.46	-31.98
-75.44	-55.66	-28.69
-83.62	-58.72	-23.56
-86.91	-53.83	-18.07
-82.82	-42.36	-15.26
-71.47	-28.75	-17.09
-57.13	-16.91	-21.61
-44.31	-10.44	-23.99
-34.73	-11.23	-22.16
-31.07	-17.33	-20.20
-36.68	-26.61	-22.03
-51.33	-37.35	-24.78
-69.34	-45.29	-23.86
-83.50	-45.29	-20.08
-86.43	-35.40	-18.07
-73.79	-18.98	-19.71
-49.56	-2.14	-22.34
-22.58	11.60	-23.32
