-9.16	-32.17	11.90
-17.64	-56.82	17.03
-25.70	-64.09	18.01
-35.03	-64.33	18.92
-42.11	-59.33	21.36
-45.10	-53.41	24.84
-42.36	-52.80	30.33
-39.12	-58.65	30.88
-35.71	-64.76	28.32
-32.47	-67.87	22.52
-30.33	-67.38	16.36
-30.70	-63.78	12.82
-34.85	-59.02	12.63
-43.21	-56.03	14.59
-53.96	-57.80	16.91
-63.23	-63.66	18.92
-69.46	-73.85	20.39
-66.77	-73.91	19.96
-60.12	-69.34	19.10
-50.48	-61.65	17.70
-40.65	-53.22	14.95
-30.76	-39.79	8.36
-33.81	-38.70	7.69
-42.48	-42.91	9.40
-53.83	-50.35	12.88
-63.84	-57.74	17.03
-70.01	-63.35	20.20
-70.74	-66.10	18.86
-70.92	-63.78	15.62
-77.39	-62.44	13.24
-91.37	-65.31	13.18
-106.87	-71.41	15.20
-95.03	-64.64	12.02
-77.03	-48.22	7.32
-63.84	-32.17	4.39
-56.27	-21.85	3.78
-51.15	-17.40	3.91
-47.24	-17.27	3.05
-43.82	-24.78	0.49
-35.77	-28.50	1.10
-30.40	-24.90	-1.77
-24.84	-20.02	-4.88
-19.90	-14.04	-7.45
-15.20	-7.87	-10.13
-11.11	-2.50	-12.57
-9.34	0.49	-13.85
-10.99	0.06	-14.47
-15.44	-3.48	-14.71
-19.96	-7.87	-14.34
-21.97	-11.78	-13.92
-20.57	-15.20	-14.34
-16.72	-17.64	-15.56
-11.84	-17.64	-16.42
-7.02	-15.75	-17.27
-2.32	-13.00	-20.08
1.95	-9.22	-25.57
4.88	-3.85	-32.96
7.08	8.18	-47.79
9.28	13.85	-52.31
12.27	20.20	-54.63
16.42	27.83	-56.03
21.91	37.17	-57.31
29.72	49.44	-58.72
43.82	65.43	-60.73
65.19	83.37	-62.62
89.90	102.36	-63.84
113.10	120.97	-65.49
131.71	134.89	-67.38
145.75	144.04	-67.38
156.31	150.63	-65.86
162.11	151.98	-64.27
162.41	147.95	-62.32
166.26	145.87	-56.21
211.30	142.15	-41.20
213.50	130.31	-25.27
204.28	117.37	-9.22
181.88	106.02	5.25
143.55	95.09	20.39
95.70	84.53	35.89
51.88	73.00	48.28
20.51	53.71	57.68
-1.95	22.83	67.02
-22.03	-10.86	77.45
-36.80	-33.63	85.69
-39.67	-41.02	86.24
-28.75	-37.41	76.84
-8.36	-29.91	62.32
14.40	-15.99	41.87
-0.92	-15.38	40.22
-29.30	-23.19	43.27
-65.86	-35.77	44.13
-95.70	-50.60	45.59
-75.56	-82.89	89.84
-54.14	-86.49	95.52
-41.69	-84.29	83.19
-39.55	-85.45	67.99
-44.13	-92.65	57.56
-62.99	-102.84	39.18
-81.18	-101.20	25.94
-100.34	-102.23	16.97
-100.34	-105.35	17.33
-81.05	-105.71	21.61
-61.58	-102.97	22.64
-50.05	-99.00	21.48
-47.55	-92.53	20.87
-52.19	-83.50	21.55
-65.49	-71.90	21.06
-66.77	-72.33	16.48
-62.81	-73.67	11.66
-54.32	-72.39	8.85
-44.25	-66.53	7.51
-36.01	-57.01	6.35
-30.21	-45.04	4.82
-25.21	-32.17	3.17
-19.65	-20.51	1.77
-13.61	-13.67	0.73
-6.96	-13.37	0.31
0.18	-17.46	0.73
5.92	-21.42	1.95
9.03	-22.46	3.48
10.38	-19.96	4.21
11.11	-14.83	2.93
11.60	-9.16	0.24
11.90	-4.64	-2.26
13.00	-1.83	-4.03
15.44	-0.73	-5.92
17.88	-2.44	-7.69
20.08	-10.74	-9.77
17.94	-8.79	-10.13
14.89	-4.88	-9.89
12.02	-0.18	-9.03
10.38	1.71	-6.77
11.60	-0.49	-3.48
16.42	-3.42	-1.16
22.46	-5.37	-1.10
27.22	-6.41	-3.36
29.79	-5.43	-7.26
30.03	-1.83	-11.41
28.44	2.32	-13.12
28.26	4.58	-10.80
33.08	6.53	-6.59
42.05	10.68	-4.15
50.96	15.38	-4.52
56.82	17.40	-6.65
58.65	15.75	-9.16
58.23	11.23	-10.86
58.65	6.90	-12.45
60.36	7.26	-14.47
62.07	13.85	-15.99
63.72	24.35	-15.93
65.31	35.83	-15.62
66.71	45.65	-17.09
68.24	52.86	-20.87
70.13	57.01	-25.70
70.62	56.52	-29.17
57.68	38.82	-24.54
36.56	19.90	-12.94
30.03	13.31	-9.28
26.06	8.54	-7.81
22.83	6.04	-7.26
19.41	4.88	-6.35
15.38	2.99	-5.37
9.95	-1.34	-4.39
2.56	-8.12	-2.87
-6.10	-16.24	0.18
-14.71	-24.41	4.15
-22.58	-30.64	6.96
-30.33	-34.00	8.18
-39.18	-36.50	9.64
-49.01	-40.77	13.00
-58.59	-46.51	17.46
-67.38	-51.94	21.12
-75.87	-56.27	23.44
-93.14	-63.23	27.28
-99.67	-66.22	29.36
-101.56	-68.30	29.91
-97.90	-68.91	28.20
-90.76	-68.36	25.82
-84.47	-68.24	25.76
-81.54	-69.58	28.08
-81.30	-71.35	28.93
-83.37	-72.81	25.82
-87.71	-74.16	21.30
-95.76	-76.23	17.40
-104.00	-78.92	13.98
-100.52	-80.87	12.76
-89.72	-82.70	14.53
-78.55	-81.97	17.76
-72.51	-76.97	17.03
-64.76	-70.68	16.36
-59.51	-64.15	13.92
-59.02	-60.12	10.07
-60.85	-58.72	7.39
-65.86	-57.37	5.07
-68.18	-58.17	4.70
-67.63	-57.98	4.09
-63.78	-54.08	3.17
-58.53	-46.94	2.87
-52.86	-40.22	3.23
-46.39	-36.38	3.54
-39.73	-34.73	3.42
-34.30	-33.33	1.83
-32.35	-31.07	-0.98
-34.00	-28.14	-3.05
-36.56	-24.48	-4.15
-37.11	-20.87	-4.88
-35.22	-18.49	-4.76
-32.65	-17.15	-3.85
-29.97	-16.36	-3.60
-26.12	-15.20	-5.00
-20.63	-12.94	-7.32
-14.77	-10.13	-8.61
-9.70	-7.51	-8.73
-3.78	-1.95	-10.80
-4.03	-1.04	-10.86
-6.23	-2.50	-9.64
-8.85	-4.82	-8.91
-9.58	-6.35	-8.42
-7.26	-6.84	-6.77
